종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
17550,수산중공업,298.0,2813.0,7.2,0.76,0.47,10.593672236046924,20240731,2145,162718,62399130,-2.28,2745.989990234375,796.2000122070312,,,,38377.41015625
