종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
9835,한화솔루션우,,,,,1.62,,20240731,21600,1503,2575349,-0.69,2745.989990234375,796.2000122070312,,,,38377.41015625
