종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
247540,에코프로비엠,,14043.0,,12.86,0.0,,20240731,180400,322187,97801344,-3.79,2745.989990234375,796.2000122070312,,,,38377.41015625
