종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
170790,파이오링크,1583.0,12063.0,5.82,0.76,3.25,13.122772113073031,20240731,9220,7626,6856330,1.1,2745.989990234375,796.2000122070312,,,,38377.41015625
