종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
123420,위메이드플레이,415.0,20967.0,20.36,0.4,0.0,1.979300806028521,20240731,8450,9666,11469842,-0.59,2745.989990234375,796.2000122070312,,,,38377.41015625
