종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2535","-10","-0.39","2500","2585","2485","242559","613435950","123040387470","48536642"
"095570","AJ네트웍스","KOSPI",,"4340","15","0.35","4370","4385","4270","55303","239150275","203208760300","46822295"
"006840","AK홀딩스","KOSPI",,"19000","-180","-0.94","19000","19400","18940","5914","112972690","251703659000","13247561"
"054620","APS","KOSDAQ","중견기업부","8460","0","0.00","8460","8570","8210","28353","237805740","172535109660","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","19320","0","0.00","19180","19380","19070","41383","795238550","295237053720","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","11930","-40","-0.33","12000","12040","11700","51732","615766960","179931886720","15082304"
"027410","BGF","KOSPI",,"3595","5","0.14","3590","3610","3555","47201","168850545","344101863645","95716791"
"282330","BGF리테일","KOSPI",,"170300","900","0.53","169300","174400","167900","37496","6444488200","2943449191800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5100","-30","-0.58","5070","5110","4995","83663","421900435","208431971400","40869014"
"138930","BNK금융지주","KOSPI",,"6750","0","0.00","6730","6820","6690","657766","4447173090","2200062910500","325935246"
"001460","BYC","KOSPI",,"429000","1000","0.23","429500","429500","424000","122","52256500","267959835000","624615"
"001465","BYC우","KOSPI",,"140400","5200","3.85","135500","140400","135500","117","16347500","30240054000","215385"
"013720","CBI","KOSDAQ","중견기업부","1505","5","0.33","1530","1600","1486","131599","200954662","45776317790","30416158"
"083790","CG인바이츠","KOSDAQ","기술성장기업부","3630","-175","-4.60","3750","3805","3590","256012","937726900","279125880660","76894182"
"001040","CJ","KOSPI",,"70400","3600","5.39","66600","70900","65500","271988","18798409800","2054060659200","29176998"
"079160","CJ CGV","KOSPI",,"8930","40","0.45","8880","9190","8800","243520","2187808500","426224988660","47729562"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","66500","-1100","-1.63","67600","68300","66400","71063","4785942600","1458288741000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","17500","-1310","-6.96","18810","18970","17470","44474","799497880","102876760000","5878672"
"00104K","CJ4우(전환)","KOSPI",,"59300","1900","3.31","57400","60000","56400","10748","630152300","250632161600","4226512"
"000120","CJ대한통운","KOSPI",,"80800","-1700","-2.06","81600","81600","77900","172998","13818890800","1843237395200","22812344"
"011150","CJ씨푸드","KOSPI",,"3130","30","0.97","3100","3170","3070","133468","418040165","112463319490","35930773"
"011155","CJ씨푸드1우","KOSPI",,"20450","-500","-2.39","20950","21400","20450","53","1105550","4090000000","200000"
"001045","CJ우","KOSPI",,"44500","550","1.25","43950","44750","43650","2669","118090150","100579923500","2260223"
"097950","CJ제일제당","KOSPI",,"297000","2500","0.85","292000","301000","290000","48205","14325795000","4471093242000","15054186"
"097955","CJ제일제당 우","KOSPI",,"134000","400","0.30","133700","134400","132600","1312","175198200","177876022000","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","26450","100","0.38","26250","26550","25700","26983","705949150","314003449700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2470","30","1.23","2465","2580","2450","2366898","5937850650","343063842680","138892244"
"023460","CNH","KOSDAQ","중견기업부","2025","-25","-1.22","2045","2055","2020","1056","2143370","75330000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1370","21","1.56","1362","1384","1341","90063","122474303","59649054720","43539456"
"000480","CR홀딩스","KOSPI",,"11300","-880","-7.22","11730","11980","10870","845220","9550504000","318036601600","28144832"
