종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2350","25","1.08","2335","2455","2335","310406","740380380","114061108700","48536642"
"095570","AJ네트웍스","KOSPI",,"6700","0","0.00","6700","6840","6630","216823","1453885460","313709376500","46822295"
"006840","AK홀딩스","KOSPI",,"18090","200","1.12","17700","18400","17600","19558","351290830","239648378490","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","14350","370","2.65","14150","14650","13870","174408","2486866270","292657071350","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","19610","-180","-0.91","19890","20000","19560","93458","1847027250","299668665810","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","15520","-230","-1.46","15580","15740","14990","2444127","37655484710","234077358080","15082304"
"027410","BGF","KOSPI",,"4305","-5","-0.12","4355","4360","4255","166832","717022365","412060785255","95716791"
"282330","BGF리테일","KOSPI",,"190900","500","0.26","189600","191600","188500","26993","5132949500","3299497655400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5500","-20","-0.36","5750","5750","5440","390970","2181828760","162447417000","29535894"
"138930","BNK금융지주","KOSPI",,"6900","40","0.58","6900","6970","6830","1149909","7946205180","2248953197400","325935246"
"001460","BYC","KOSPI",,"369500","-1000","-0.27","372000","373000","367500","73","27124500","230795242500","624615"
"001465","BYC우","KOSPI",,"141000","600","0.43","141300","141300","140100","7","985900","30369285000","215385"
"013720","CBI","KOSDAQ","중견기업부","363","-1","-0.27","365","369","359","2194959","795639006","98166870087","270432149"
"001040","CJ","KOSPI",,"82700","400","0.49","82100","83500","81600","35097","2906482800","2412937734600","29176998"
"079160","CJ CGV","KOSPI",,"19300","-40","-0.21","19310","19360","19010","131637","2531343670","921034117500","47721975"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","116100","9500","8.91","107000","117500","106100","359019","40775501700","2545974779400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","29600","-200","-0.67","29800","30250","29550","6513","193499150","174008691200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"72700","200","0.28","72200","72900","71500","2872","207518800","307267422400","4226512"
"000120","CJ대한통운","KOSPI",,"91900","1500","1.66","90400","93300","89800","65516","6012295500","2096454413600","22812344"
"011150","CJ씨푸드","KOSPI",,"3215","-10","-0.31","3230","3265","3205","241975","782659485","115517435195","35930773"
"011155","CJ씨푸드1우","KOSPI",,"26850","0","0.00","26850","27000","26650","661","17664000","5370000000","200000"
"001045","CJ우","KOSPI",,"50000","0","0.00","50300","50300","50000","1571","78669800","113011150000","2260223"
"097950","CJ제일제당","KOSPI",,"348500","6000","1.75","342500","349500","342000","68690","23813601000","5246383821000","15054186"
"097955","CJ제일제당 우","KOSPI",,"165800","700","0.42","165300","165900","164600","1332","219940500","220088391400","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","35000","150","0.43","34850","35150","34450","81035","2826090350","415505510000","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2355","10","0.43","2340","2370","2315","487748","1140925420","327091234620","138892244"
"023460","CNH","KOSDAQ","중견기업부","2535","0","0.00","2550","2565","2490","10185","25747505","94302000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1663","16","0.97","1647","1670","1640","63247","104710203","32280709190","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1069","19","1.81","1060","1070","1050","27781","29361832","42173325317","39451193"
"000590","CS홀딩스","KOSPI",,"64400","300","0.47","63700","64800","63600","1777","113949000","74348640800","1154482"
"012030","DB","KOSPI",,"944","8","0.85","944","946","917","568026","532331846","189908192752","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2045","10","0.49","2020","2045","2020","10637","21618350","11942800000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2030","0","0.00","2030","2030","2020","5483","11105670","12281500000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2065","5","0.24","2065","2065","2035","5449","11202300","9994600000","4840000"
"016610","DB금융투자","KOSPI",,"4590","-60","-1.29","4650","4650","4560","55609","255451410","194828925510","42446389"
"005830","DB손해보험","KOSPI",,"64800","300","0.47","64500","65200","64100","123042","7964436500","4587840000000","70800000"
"000990","DB하이텍","KOSPI",,"46200","-450","-0.96","46650","46650","45850","347796","16069733800","2051214765600","44398588"
"000995","DB하이텍1우","KOSPI",,"84200","300","0.36","84100","84500","82400","389","32218500","9457007200","112316"
"139130","DGB금융지주","KOSPI",,"7630","40","0.53","7570","7640","7550","515895","3918284840","1290582705790","169145833"
"001530","DI동일","KOSPI",,"17550","810","4.84","16740","17620","16700","193872","3365675760","448723138500","25568270"
"000210","DL","KOSPI",,"58800","-900","-1.51","59700","59800","58500","72418","4269542700","1232205979200","20955884"
"001880","DL건설","KOSPI",,"14660","-20","-0.14","14750","14900","14560","13089","192409690","323301143440","22053284"
"000215","DL우","KOSPI",,"34550","150","0.44","34800","34800","34050","632","21639300","58255273250","1686115"
"375500","DL이앤씨","KOSPI",,"37300","-150","-0.40","37450","37700","37050","124187","4647107750","1443272137900","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"26800","0","0.00","26800","27000","26500","889","23720150","56600286800","2111951"
"37550K","DL이앤씨우","KOSPI",,"23400","100","0.43","24000","24000","23250","1895","44236200","49464909000","2113885"
"068790","DMS","KOSDAQ","우량기업부","6700","100","1.52","6600","6730","6510","124646","826338720","164639508700","24573061"
"007340","DN오토모티브","KOSPI",,"64600","700","1.10","64100","66000","63700","36152","2345303900","645612723000","9994005"
"004840","DRB동일","KOSPI",,"4380","180","4.29","4260","4390","4155","30052","128363425","87293400000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4210","-35","-0.82","4285","4285","4125","479486","2007361940","117086006630","27811403"
"155660","DSR","KOSPI",,"6110","-40","-0.65","6140","6140","6060","11053","67468700","97760000000","16000000"
"069730","DSR제강","KOSPI",,"5560","-30","-0.54","5590","5620","5510","46931","260227060","80064000000","14400000"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","7740","0","0.00","0","0","0","0","0","222082929900","28692885"
"017940","E1","KOSPI",,"48050","50","0.10","48000","48600","47500","6712","321110700","329623000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","1913","9","0.47","1925","1925","1903","208819","398716458","160837256003","84075931"
"037370","EG","KOSDAQ","중견기업부","9050","20","0.22","9010","9210","8940","139647","1273119290","78055996600","8624972"
"278990","EMB","KONEX","일반기업부","3395","195","6.09","3200","3395","3200","6","19395","12317813690","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4270","35","0.83","4230","4325","4190","409092","1727125465","909890030000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4510","60","1.35","4455","4750","4430","266027","1211994035","61174027860","13564086"
"383220","F&F","KOSPI",,"152500","-100","-0.07","151700","153800","148200","158020","23845394200","5841828937500","38307075"
"007700","F&F홀딩스","KOSPI",,"29000","-50","-0.17","29300","29300","28650","118107","3411103250","1134316643000","39114367"
"214270","FSN","KOSDAQ","중견기업부","5160","-110","-2.09","5310","5320","5060","1956130","10142855120","171572389080","33250463"
"130500","GH신소재","KOSDAQ","중견기업부","4110","-35","-0.84","4150","4165","4095","54124","223070830","59780163720","14545052"
"114090","GKL","KOSPI",,"19780","-50","-0.25","19800","19840","19410","396223","7781525590","1223505152600","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2655","20","0.76","2630","2680","2600","20791","55143035","178880625000","67375000"
"078930","GS","KOSPI",,"43150","-600","-1.37","43400","43750","42500","143041","6167431650","4009298560700","92915378"
"083450","GST","KOSDAQ","우량기업부","22900","0","0.00","22900","23000","22650","25574","583261650","213376360500","9317745"
"006360","GS건설","KOSPI",,"22900","-200","-0.87","23150","23500","22900","582791","13477309250","1959816121000","85581490"
"001250","GS글로벌","KOSPI",,"2455","5","0.20","2450","2470","2440","301582","739927300","202620390620","82533764"
"007070","GS리테일","KOSPI",,"28300","-200","-0.70","28400","28600","28200","116548","3302464700","2963517192600","104717922"
"078935","GS우","KOSPI",,"34600","-150","-0.43","34750","35000","34550","1518","52586400","61754979600","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","12980","70","0.54","12930","13150","12830","55406","717764700","217026807140","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1930","-5","-0.26","1935","1942","1923","252188","487564709","152451522180","78990426"
"012630","HDC","KOSPI",,"6050","40","0.67","6010","6070","5960","50501","303420310","361437412050","59741721"
"039570","HDC랩스","KOSPI",,"8010","-10","-0.12","8030","8130","8010","3530","28463670","207920384010","25957601"
"089470","HDC현대EP","KOSPI",,"4185","55","1.33","4135","4200","4120","35766","148784665","133501500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"11060","50","0.45","11010","11080","10940","150190","1654623390","728935069800","65907330"
