종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2650","-5","-0.19","2665","2710","2620","246881","652579660","128622101300","48536642"
"095570","AJ네트웍스","KOSPI",,"4050","-80","-1.94","4115","4165","4035","102062","416403340","189630294750","46822295"
"006840","AK홀딩스","KOSPI",,"19270","-140","-0.72","19310","19410","19210","5219","100819440","255280500470","13247561"
"054620","APS","KOSDAQ","중견기업부","8790","-2340","-21.02","10020","10160","8590","1446173","13142547960","179265202590","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18210","-490","-2.62","18880","19240","18150","63777","1185041190","278274676410","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","11150","-220","-1.93","11240","11480","11150","35753","401213180","168167689600","15082304"
"027410","BGF","KOSPI",,"3565","0","0.00","3570","3620","3535","56089","199734445","341230359915","95716791"
"282330","BGF리테일","KOSPI",,"161800","-600","-0.37","162400","163700","161000","23520","3817005000","2796535990800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5060","-80","-1.56","5140","5170","5030","65084","330202990","206797210840","40869014"
"138930","BNK금융지주","KOSPI",,"6560","-20","-0.30","6580","6600","6550","461505","3031077010","2138135213760","325935246"
"001460","BYC","KOSPI",,"411500","1500","0.37","416500","416500","405500","64","26200000","257029072500","624615"
"001465","BYC우","KOSPI",,"143900","-100","-0.07","141700","144000","140800","128","18170600","30993901500","215385"
"013720","CBI","KOSDAQ","중견기업부","1321","-37","-2.72","1378","1387","1250","231400","304136884","40179744718","30416158"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3390","-15","-0.44","3430","3515","3325","179701","608025275","260671276980","76894182"
"001040","CJ","KOSPI",,"70900","300","0.42","71400","72200","70300","119944","8542525700","2068649158200","29176998"
"079160","CJ CGV","KOSPI",,"7640","-310","-3.90","7830","7920","7590","264249","2041931380","364655740760","47729809"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","57800","-700","-1.20","58900","59300","57800","62807","3658619100","1267505101200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","19260","-740","-3.70","20000","20050","19150","13948","272196820","113223222720","5878672"
"00104K","CJ4우(전환)","KOSPI",,"60200","700","1.18","59600","60200","58700","2334","139018500","254436022400","4226512"
"000120","CJ대한통운","KOSPI",,"79200","-800","-1.00","79500","80600","78400","47945","3796953100","1806737644800","22812344"
"011150","CJ씨푸드","KOSPI",,"3495","315","9.91","3210","4085","3205","18625078","71114223820","125578051635","35930773"
"011155","CJ씨푸드1우","KOSPI",,"20450","350","1.74","19800","23700","19800","7422","169141550","4090000000","200000"
"001045","CJ우","KOSPI",,"44150","450","1.03","43950","44450","43550","2455","108130050","99788845450","2260223"
"097950","CJ제일제당","KOSPI",,"300500","-3500","-1.15","301500","307000","300000","20233","6112739000","4523782893000","15054186"
"097955","CJ제일제당 우","KOSPI",,"136500","400","0.29","137400","137400","135900","1368","186840200","181194604500","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","25000","-450","-1.77","25200","25550","25000","36778","926323500","296789650000","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2515","15","0.60","2500","2605","2475","1931341","4929269585","349313993660","138892244"
"023460","CNH","KOSDAQ","중견기업부","2000","0","0.00","2020","2020","1980","3947","7931297","74400000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1294","4","0.31","1290","1323","1282","149914","195661142","57909031064","44751956"
"000480","CR홀딩스","KOSPI",,"8270","-340","-3.95","8520","8760","8250","241694","2030062610","232757760640","28144832"
"065770","CS","KOSDAQ","벤처기업부","1480","-17","-1.14","1497","1497","1405","22745","33138026","28728472400","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1395","2","0.14","1393","1457","1350","60894","83790988","85439817495","61247181"
"000590","CS홀딩스","KOSPI",,"57900","-100","-0.17","58100","58100","56700","946","54599000","66844507800","1154482"
"012030","DB","KOSPI",,"1810","-67","-3.57","1877","1887","1800","1076197","1979563414","364124818730","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2120","0","0.00","0","0","0","0","0","12380800000","5840000"
"456440","DB금융스팩11호","KOSDAQ","SPAC(소속부없음)","2040","-5","-0.24","2040","2050","2030","52269","106719570","10842600000","5315000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2870","5","0.17","2835","2900","2790","201936","572255715","13890800000","4840000"
"016610","DB금융투자","KOSPI",,"4055","-25","-0.61","4035","4085","4010","26847","108401060","172120107395","42446389"
"005830","DB손해보험","KOSPI",,"79300","-2200","-2.70","80400","81100","78600","171233","13635372100","5614440000000","70800000"
"000990","DB하이텍","KOSPI",,"51300","-900","-1.72","52700","53200","50900","331121","17119603600","2277647564400","44398588"
"139130","DGB금융지주","KOSPI",,"7310","30","0.41","7290","7340","7240","232169","1696238330","1236456039230","169145833"
"060900","DGP","KOSDAQ","중견기업부","3080","-105","-3.30","3185","3230","3075","165659","519057915","74111135560","24062057"
"025440","DH오토웨어","KOSDAQ","중견기업부","2550","20","0.79","2585","2635","2485","58093","149377980","72675000000","28500000"
"001530","DI동일","KOSPI",,"20400","300","1.49","20500","20850","20200","51060","1044321000","531229810800","26040677"
"000210","DL","KOSPI",,"37150","-700","-1.85","37700","37900","37000","70840","2647161400","778511090600","20955884"
"001880","DL건설","KOSPI",,"11660","0","0.00","11670","11700","11600","4041","47067660","257141291440","22053284"
"000215","DL우","KOSPI",,"19510","-170","-0.86","19850","19920","19500","6422","125988720","32896103650","1686115"
"375500","DL이앤씨","KOSPI",,"29600","-150","-0.50","29750","30050","29600","102989","3063647100","1145331240800","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"20950","-150","-0.71","21250","21250","20750","14565","306544150","44245373450","2111951"
"37550K","DL이앤씨우","KOSPI",,"18000","-220","-1.21","18710","18710","17860","3280","58894910","38049930000","2113885"
"068790","DMS","KOSDAQ","우량기업부","5440","-80","-1.45","5570","5570","5410","59910","325786810","133677451840","24573061"
"007340","DN오토모티브","KOSPI",,"90000","-400","-0.44","91400","91600","88900","12105","1090493900","899460450000","9994005"
"004840","DRB동일","KOSPI",,"5030","0","0.00","5030","5070","4980","14401","72047735","100247900000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","3060","-5","-0.16","3040","3080","3035","24921","75914025","85102893180","27811403"
"065150","DSEN","KOSDAQ","투자주의환기종목(소속부없음)","283","-1","-0.35","284","293","277","159744","45181475","35454920615","125282405"
"155660","DSR","KOSPI",,"4480","-15","-0.33","4500","4530","4455","18907","84685435","71680000000","16000000"
"069730","DSR제강","KOSPI",,"4430","-25","-0.56","4455","4470","4400","32498","143851085","63792000000","14400000"
"180400","DXVX","KOSDAQ","중견기업부","6930","-120","-1.70","6990","7150","6910","126856","887282990","209420663760","30219432"
"017940","E1","KOSPI",,"57600","1300","2.31","56300","58000","55100","26017","1480267300","395136000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","1311","-50","-3.67","1423","1700","1280","9213527","13231686522","113886465120","86869920"
"037370","EG","KOSDAQ","중견기업부","14790","-60","-0.40","15130","15140","14710","107971","1604673830","127563335880","8624972"
"278990","EMB","KONEX","일반기업부","12450","-250","-1.97","13000","13000","11000","616","7098150","45171363900","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3890","-10","-0.26","3900","3930","3835","51227","199698130","828916210000","213089000"
"050120","ES큐브","KOSDAQ","벤처기업부","3420","-20","-0.58","3440","4010","3410","320564","1183868990","46389174120","13564086"
"383220","F&F","KOSPI",,"100700","-400","-0.40","101200","101800","99500","136086","13661079100","3857522452500","38307075"
"007700","F&F홀딩스","KOSPI",,"16420","-150","-0.91","16600","16880","16420","27908","463138020","642257906140","39114367"
"214270","FSN","KOSDAQ","중견기업부","2585","-30","-1.15","2615","2645","2570","101225","263007510","85952446855","33250463"
"130500","GH신소재","KOSDAQ","중견기업부","3150","-15","-0.47","3075","3170","3075","24959","77890165","45816913800","14545052"
"114090","GKL","KOSPI",,"15700","-10","-0.06","15800","15940","15680","338672","5345105230","971134019000","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2185","-105","-4.59","2245","2360","2185","152411","344637525","147214375000","67375000"
"078930","GS","KOSPI",,"37800","-500","-1.31","38000","38300","37600","117046","4436749300","3512201288400","92915378"
"083450","GST","KOSDAQ","우량기업부","23700","-500","-2.07","24500","24850","23600","58917","1416806900","220830556500","9317745"
"006360","GS건설","KOSPI",,"13870","60","0.43","13870","14050","13770","605265","8429736400","1187015266300","85581490"
"001250","GS글로벌","KOSPI",,"2505","15","0.60","2495","2550","2460","587804","1476633425","206747078820","82533764"
"007070","GS리테일","KOSPI",,"23650","-100","-0.42","23750","24050","23500","204100","4835661250","2476578855300","104717922"
"078935","GS우","KOSPI",,"34400","-50","-0.15","34550","34550","34050","2799","96185500","61398014400","1784826"
"297890","HB솔루션","KOSDAQ","우량기업부","5170","130","2.58","5120","5220","5060","2438332","12547508610","337761042520","65330956"
