종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2185","75","3.55","2110","2185","2075","110979","239248090","106052562770","48536642"
"095570","AJ네트웍스","KOSPI",,"5720","-40","-0.69","5690","5780","5690","52726","302543100","267823527400","46822295"
"006840","AK홀딩스","KOSPI",,"16050","-350","-2.13","16100","16350","16000","9244","148740700","212623354050","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13650","-100","-0.73","13600","14000","13500","77369","1061414150","278381116650","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18700","-50","-0.27","18700","18950","18450","43507","816665500","285762572700","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","9510","80","0.85","9430","9740","9320","118874","1135369800","143432711040","15082304"
"027410","BGF","KOSPI",,"4225","-5","-0.12","4190","4265","4165","135673","572135520","404403441975","95716791"
"282330","BGF리테일","KOSPI",,"191500","-500","-0.26","188500","193000","187000","16736","3195742500","3309867999000","17283906"
"138930","BNK금융지주","KOSPI",,"6790","70","1.04","6640","6870","6640","1827385","12416739250","2213100320340","325935246"
"001460","BYC","KOSPI",,"370500","-1000","-0.27","368500","378500","368500","43","16004500","231419857500","624615"
"001465","BYC우","KOSPI",,"142000","-500","-0.35","142500","142500","141000","65","9194000","30584670000","215385"
"013720","CBI","KOSDAQ","중견기업부","389","-3","-0.77","386","397","376","8932801","3470217521","105162526854","270340686"
"001040","CJ","KOSPI",,"80800","-400","-0.49","80100","81500","80100","34906","2824943000","2357501438400","29176998"
"079160","CJ CGV","KOSPI",,"17200","0","0.00","16950","17400","16900","96733","1662217000","820809782800","47721499"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","100500","-300","-0.30","100600","101200","97600","146909","14607813100","2203879977000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","29800","-550","-1.81","29850","30350","29350","12298","363657650","175184425600","5878672"
"00104K","CJ4우(전환)","KOSPI",,"72600","500","0.69","71300","72600","71200","1169","83967700","306844771200","4226512"
"000120","CJ대한통운","KOSPI",,"88700","-600","-0.67","87400","89300","87400","45634","4039589300","2023454912800","22812344"
"011150","CJ씨푸드","KOSPI",,"3175","150","4.96","2975","3255","2975","2795596","8859611230","114080204275","35930773"
"011155","CJ씨푸드1우","KOSPI",,"28500","1050","3.83","28500","33500","28500","25544","791880950","5700000000","200000"
"001045","CJ우","KOSPI",,"48350","150","0.31","48550","49000","48000","573","27671550","109281782050","2260223"
"097950","CJ제일제당","KOSPI",,"340000","2000","0.59","338000","342000","335500","74250","25202477000","5118423240000","15054186"
"097955","CJ제일제당 우","KOSPI",,"165500","3500","2.16","163000","166000","163000","1786","294072500","219690161500","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","30950","300","0.98","30600","31050","30200","34579","1060718600","367425586700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2160","10","0.47","2140","2185","2125","399904","861298005","300007247040","138892244"
"023460","CNH","KOSDAQ","중견기업부","2690","20","0.75","2650","2690","2615","11624","30963155","100068000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1525","20","1.33","1495","1530","1495","16488","24918865","29601973250","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","990","11","1.12","973","1000","955","14926","14518100","39056681070","39451193"
"000590","CS홀딩스","KOSPI",,"61400","1200","1.99","60500","62100","60000","3888","238250900","70885194800","1154482"
"012030","DB","KOSPI",,"801","12","1.52","787","804","785","226093","180262739","161140320333","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2005","5","0.25","2005","2005","1985","4676","9340480","11709200000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2015","0","0.00","2010","2020","2005","7420","14904600","12190750000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2015","5","0.25","2010","2020","2010","407","820355","9752600000","4840000"
"016610","DB금융투자","KOSPI",,"4155","30","0.73","4175","4230","4100","492318","2057947410","176364746295","42446389"
"005830","DB손해보험","KOSPI",,"67300","2800","4.34","63700","67300","63700","153709","10169018000","4764840000000","70800000"
"000990","DB하이텍","KOSPI",,"42000","2550","6.46","39100","42450","39000","756085","31342553700","1864740696000","44398588"
"000995","DB하이텍1우","KOSPI",,"79000","5200","7.05","73000","82100","73000","2369","185442000","8872964000","112316"
"139130","DGB금융지주","KOSPI",,"7370","160","2.22","7160","7420","7130","1106232","8100778360","1246604789210","169145833"
"001530","DI동일","KOSPI",,"14250","50","0.35","14200","14450","13850","133731","1887112700","364347847500","25568270"
"000210","DL","KOSPI",,"58700","700","1.21","57000","59800","56900","59126","3486022900","1230110390800","20955884"
"001880","DL건설","KOSPI",,"14500","50","0.35","14300","14950","14250","14463","212023550","319772618000","22053284"
"000215","DL우","KOSPI",,"32500","0","0.00","32350","32750","32150","783","25404400","54798737500","1686115"
"375500","DL이앤씨","KOSPI",,"36050","2200","6.50","33600","36700","33250","310340","11018330000","1394905109150","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"26100","1300","5.24","25000","26150","24800","1556","39993800","55121921100","2111951"
"37550K","DL이앤씨우","KOSPI",,"22950","750","3.38","21850","23450","21850","1996","45406550","48513660750","2113885"
"068790","DMS","KOSDAQ","우량기업부","6170","70","1.15","6060","6240","6060","99214","613142210","151615786370","24573061"
"007340","DN오토모티브","KOSPI",,"62400","-500","-0.79","62900","63600","62400","19892","1249514300","623625912000","9994005"
"004840","DRB동일","KOSPI",,"3860","50","1.31","3810","3940","3770","83825","318499605","76929800000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","3545","125","3.65","3465","3620","3465","182710","646051060","98591423635","27811403"
"155660","DSR","KOSPI",,"5640","-60","-1.05","5720","5760","5640","17185","97971550","90240000000","16000000"
"069730","DSR제강","KOSPI",,"4860","50","1.04","4795","4940","4795","38769","189150955","69984000000","14400000"
"017940","E1","KOSPI",,"44400","-100","-0.22","44500","44600","44050","4347","192585700","304584000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","1810","5","0.28","1805","1860","1795","232636","422340805","152177435110","84075931"
"037370","EG","KOSDAQ","중견기업부","7570","90","1.20","7200","7630","7200","18176","135822870","65291038040","8624972"
"278990","EMB","KONEX","일반기업부","3795","-5","-0.13","3795","3795","3795","2","7590","13769102490","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4055","15","0.37","4060","4105","4000","263529","1069107275","864075895000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4160","60","1.46","4055","4240","4055","7899","32711230","56426597760","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1580","-10","-0.63","1565","1600","1535","1601431","2516305185","112597691960","71264362"
