종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3030","-80","-2.57","3060","3180","2970","3134464","9595732890","147066025260","48536642"
"095570","AJ네트웍스","KOSPI",,"4770","-60","-1.24","4785","4815","4705","158207","751639235","215855660430","45252759"
"006840","AK홀딩스","KOSPI",,"17230","1160","7.22","16100","17460","16000","37846","638751960","228255476030","13247561"
"054620","APS","KOSDAQ","중견기업부","7650","-170","-2.17","7820","7830","7490","95676","728490360","156015790650","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21250","-100","-0.47","21450","21550","21050","70790","1502646400","324730196250","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14270","-130","-0.90","14220","14560","14070","203494","2899023200","215224478080","15082304"
"139050","BF랩스","KOSDAQ","벤처기업부","7240","-60","-0.82","7300","7500","7190","72819","531939210","60164436200","8310005"
"027410","BGF","KOSPI",,"4040","270","7.16","3795","4040","3725","751263","2962495885","386695835640","95716791"
"282330","BGF리테일","KOSPI",,"140800","-300","-0.21","139200","143100","139100","49593","6982233200","2433573964800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4785","65","1.38","4685","4905","4630","235554","1129905370","258549220875","54033275"
"138930","BNK금융지주","KOSPI",,"7870","340","4.52","7530","7960","7520","4474817","35223330880","2534836007060","322088438"
"001460","BYC","KOSPI",,"440000","26500","6.41","413500","444000","413500","502","217521500","274830600000","624615"
"001465","BYC우","KOSPI",,"144300","2200","1.55","144900","144900","142100","305","43679000","31080055500","215385"
"013720","CBI","KOSDAQ","중견기업부","1616","-36","-2.18","1609","1650","1400","950126","1451874736","69220047808","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2720","-10","-0.37","2730","2730","2610","131787","352630690","209152175040","76894182"
"001040","CJ","KOSPI",,"100900","7000","7.45","93900","103500","93500","404068","40531140600","2943959098200","29176998"
"079160","CJ CGV","KOSPI",,"5540","20","0.36","5480","5560","5450","300527","1658083330","678270980900","122431585"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","73900","2400","3.36","71400","74000","70100","109245","7933701400","1620564480600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","14620","90","0.62","14430","14620","14120","15050","215334490","133224779240","9112502"
"00104K","CJ4우(전환)","KOSPI",,"76700","3400","4.64","73300","78800","73300","33741","2584947800","324173470400","4226512"
"000120","CJ대한통운","KOSPI",,"137400","1600","1.18","135700","138500","134500","145952","20000100700","3134416065600","22812344"
"011150","CJ씨푸드","KOSPI",,"2885","0","0.00","2850","2900","2840","91841","264077720","103660280105","35930773"
"011155","CJ씨푸드1우","KOSPI",,"20550","100","0.49","21300","21300","20100","273","5571500","4110000000","200000"
"001045","CJ우","KOSPI",,"51500","1600","3.21","49700","52000","49200","5221","265215250","116401484500","2260223"
"097950","CJ제일제당","KOSPI",,"297500","5500","1.88","289000","299500","289000","25811","7665509500","4478620335000","15054186"
"097955","CJ제일제당 우","KOSPI",,"134200","4700","3.63","129100","134300","129100","4058","538401900","178141508600","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","25900","1400","5.71","24350","25900","24200","77290","1964406650","307474077400","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2210","-5","-0.23","2215","2230","2180","257498","566619390","306951859240","138892244"
"023460","CNH","KOSDAQ","중견기업부","1790","-1","-0.06","1791","1828","1782","5576","10024944","66588000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1270","-5","-0.39","1257","1274","1245","15043","18933972","94121206220","74111186"
"000480","CR홀딩스","KOSPI",,"6100","330","5.72","5710","6850","5670","1026339","6494897670","286031989000","46890490"
"065770","CS","KOSDAQ","벤처기업부","1215","0","0.00","1216","1223","1206","106585","129233658","23584522950","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1190","-5","-0.42","1200","1283","1182","26448","31879795","72884145390","61247181"
"000590","CS홀딩스","KOSPI",,"68400","1300","1.94","66900","68800","66900","3033","206757500","78966568800","1154482"
"012030","DB","KOSPI",,"1591","-8","-0.50","1592","1604","1551","532735","846661769","320067727403","201173933"
"456440","DB금융스팩11호","KOSDAQ","SPAC(소속부없음)","2255","-40","-1.74","2330","2345","2200","87379","196344505","11985325000","5315000"
"016610","DB금융투자","KOSPI",,"4210","275","6.99","3935","4310","3935","363923","1510208370","178699297690","42446389"
"005830","DB손해보험","KOSPI",,"91900","4000","4.55","87200","93800","87200","343343","31428828800","6506520000000","70800000"
"000990","DB하이텍","KOSPI",,"50100","250","0.50","49550","50200","48700","275675","13662686300","2224369258800","44398588"
"139130","DGB금융지주","KOSPI",,"9800","790","8.77","8990","9890","8990","3368843","32415363860","1657629163400","169145833"
"060900","DGP","KOSDAQ","중견기업부","1408","-43","-2.96","1449","1450","1400","122524","172340094","35563586432","25258229"
"025440","DH오토웨어","KOSDAQ","중견기업부","2050","10","0.49","2040","2065","2000","26029","52726790","63101509200","30781224"
"001530","DI동일","KOSPI",,"28150","700","2.55","27400","28400","27000","134892","3771146300","696392800450","24738643"
"000210","DL","KOSPI",,"58000","1900","3.39","55100","58500","54800","166620","9642848000","1215441272000","20955884"
"001880","DL건설","KOSPI",,"15580","560","3.73","14980","15680","14970","35039","541643810","343590164720","22053284"
"000215","DL우","KOSPI",,"27750","1200","4.52","26550","27800","26550","6103","165189200","46789691250","1686115"
"375500","DL이앤씨","KOSPI",,"43100","1400","3.36","41300","43800","41250","454608","19648658700","1667695151300","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"26950","800","3.06","25800","27100","25800","14544","390659700","56917079450","2111951"
"37550K","DL이앤씨우","KOSPI",,"20600","700","3.52","19900","20600","19880","18332","369493920","43546031000","2113885"
"068790","DMS","KOSDAQ","우량기업부","6300","40","0.64","6250","6340","6200","58691","367264550","154810284300","24573061"
"007340","DN오토모티브","KOSPI",,"86000","-700","-0.81","86000","88300","85100","23927","2063626900","859484430000","9994005"
"004840","DRB동일","KOSPI",,"5860","370","6.74","5550","5980","5490","137921","803096870","116789800000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","3290","55","1.70","3235","3335","3215","321192","1047360000","91499515870","27811403"
"155660","DSR","KOSPI",,"4390","110","2.57","4250","4455","4250","49613","218202900","70240000000","16000000"
"069730","DSR제강","KOSPI",,"4210","50","1.20","4160","4225","4160","46122","194064100","60624000000","14400000"
"017860","DS단석","KOSPI",,"174200","300","0.17","173200","178500","166600","131125","22564760600","1021056576800","5861404"
"180400","DXVX","KOSDAQ","중견기업부","5060","-30","-0.59","5090","5190","4980","79349","402200825","152910325920","30219432"
"017940","E1","KOSPI",,"63100","1800","2.94","61600","63500","61100","45466","2852544800","432866000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","467","-66","-12.38","500","517","465","5590236","2704535766","55125181558","118041074"
"037370","EG","KOSDAQ","중견기업부","10350","200","1.97","10120","10350","10000","32229","328705510","89268460200","8624972"
"278990","EMB","KONEX","일반기업부","12500","110","0.89","12500","12500","12500","100","1250000","59343175000","4747454"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3790","30","0.80","3755","3800","3690","202487","762970795","807607310000","213089000"
"050120","ES큐브","KOSDAQ","벤처기업부","2730","-75","-2.67","2770","2805","2730","16909","46523785","37029954780","13564086"
