종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2615","25","0.97","2600","2700","2600","631989","1676477910","133586338830","51084642"
"095570","AJ네트웍스","KOSPI",,"4425","30","0.68","4395","4430","4360","46776","206089565","200243458575","45252759"
"006840","AK홀딩스","KOSPI",,"14350","-60","-0.42","14410","14490","14330","4134","59474890","190102500350","13247561"
"054620","APS","KOSDAQ","중견기업부","7530","-190","-2.46","7620","7770","7480","119791","909829740","149803484130","19894221"
"265520","AP시스템","KOSDAQ","우량기업부","26000","250","0.97","25700","26550","25700","105488","2759064200","397316946000","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14520","40","0.28","14620","14850","14500","171032","2509181840","218995054080","15082304"
"109960","AP헬스케어","KOSDAQ","중견기업부","651","-4","-0.61","651","656","648","57030","37129200","74313713019","114153169"
"139050","BF랩스","KOSDAQ","관리종목(소속부없음)","2805","0","0.00","0","0","0","0","0","24247965555","8644551"
"027410","BGF","KOSPI",,"3520","5","0.14","3545","3545","3485","36758","128898515","336923104320","95716791"
"282330","BGF리테일","KOSPI",,"107200","3900","3.78","103000","108400","102100","70399","7463059200","1852834723200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4245","40","0.95","4205","4265","4190","45681","192651940","229371252375","54033275"
"138930","BNK금융지주","KOSPI",,"8390","-80","-0.94","8420","8460","8350","331518","2780720590","2702321994820","322088438"
"001460","BYC","KOSPI",,"35500","-200","-0.56","35650","36500","34100","8962","311657250","221738325000","6246150"
"001465","BYC우","KOSPI",,"15310","-690","-4.31","15380","15380","15150","7230","111404170","32975443500","2153850"
"013720","CBI","KOSDAQ","중견기업부","1217","0","0.00","1218","1239","1213","151343","184271223","54312441512","44628136"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2865","175","6.51","2670","2870","2670","151720","420312000","220301831430","76894182"
"001040","CJ","KOSPI",,"119900","-1600","-1.32","120000","122700","119300","44345","5354608700","3498322060200","29176998"
"079160","CJ CGV","KOSPI",,"5670","50","0.89","5640","5680","5610","302152","1706924250","938835487170","165579451"
"035760","CJ ENM","KOSDAQ GLOBAL","중견기업부","86300","2100","2.49","85100","86800","84100","70141","5990825600","1892485990200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","12500","-20","-0.16","12550","12580","12380","3818","47556680","113906275000","9112502"
"00104K","CJ4우(전환)","KOSPI",,"85100","-1000","-1.16","86000","86200","84900","3424","292725100","359676171200","4226512"
"000120","CJ대한통운","KOSPI",,"95300","200","0.21","94500","95900","94100","39208","3731723100","2174016383200","22812344"
"011150","CJ씨푸드","KOSPI",,"4785","-275","-5.43","5190","5340","4675","3591309","18039564020","171928748805","35930773"
"011155","CJ씨푸드1우","KOSPI",,"21450","50","0.23","22200","22200","21400","1197","25984500","4290000000","200000"
"001045","CJ우","KOSPI",,"60000","-100","-0.17","60500","60500","59700","936","56153000","135613380000","2260223"
"097950","CJ제일제당","KOSPI",,"369000","-16500","-4.28","382000","382000","367000","51954","19279645500","5554994634000","15054186"
"097955","CJ제일제당 우","KOSPI",,"152000","-2200","-1.43","154200","155000","151100","3481","528880600","201769816000","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","20250","-200","-0.98","20750","20750","20100","24246","491562300","240399616500","11871586"
"058820","CMG제약","KOSDAQ","우량기업부","2155","20","0.94","2125","2155","2120","237081","508211525","299312785820","138892244"
"023460","CNH","KOSDAQ","중견기업부","2080","-355","-14.58","2430","2460","2035","469606","1042031150","77376000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","887","-10","-1.11","887","891","879","8273","7321151","65736621982","74111186"
"000480","CR홀딩스","KOSPI",,"6170","30","0.49","6180","6230","6140","20015","123942610","289314323300","46890490"
"065770","CS","KOSDAQ","벤처기업부","1226","0","0.00","1226","1240","1219","29572","36258937","23798045380","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1212","10","0.83","1204","1224","1200","15876","19260273","74231583372","61247181"
"000590","CS홀딩스","KOSPI",,"69700","-300","-0.43","69700","69900","69300","653","45408500","80467395400","1154482"
"012030","DB","KOSPI",,"1331","-16","-1.19","1347","1354","1325","598984","798432682","267762504823","201173933"
"456440","DB금융스팩11호","KOSDAQ","SPAC(소속부없음)","2240","-5","-0.22","2240","2245","2215","312","692800","11905600000","5315000"
"477760","DB금융스팩12호","KOSDAQ","SPAC(소속부없음)","2060","-10","-0.48","2070","2075","2060","57799","119460800","12030400000","5840000"
"016610","DB금융투자","KOSPI",,"4330","-15","-0.35","4345","4355","4310","22654","98357030","183792864370","42446389"
"005830","DB손해보험","KOSPI",,"109000","-5500","-4.80","114000","115200","108800","123258","13626976800","7717200000000","70800000"
"000990","DB하이텍","KOSPI",,"48400","-500","-1.02","48500","49700","48100","500152","24357299200","2148891659200","44398588"
"139130","DGB금융지주","KOSPI",,"7980","-40","-0.50","8000","8010","7940","283558","2260693810","1349783747340","169145833"
"060900","DGP","KOSDAQ","중견기업부","1179","-21","-1.75","1200","1200","1177","23350","27561688","29779451991","25258229"
"290120","DH오토리드","KOSDAQ","우량기업부","3010","0","0.00","2975","3020","2975","6900","20673335","46700565380","15515138"
"025440","DH오토웨어","KOSDAQ","중견기업부","397","-6","-1.49","403","403","394","78603","31369484","61100729640","153906120"
"001530","DI동일","KOSPI",,"28850","150","0.52","29000","29000","27950","142487","4078742650","727472137200","25215672"
"000210","DL","KOSPI",,"58600","-500","-0.85","59500","59600","58300","29672","1744524300","1228014802400","20955884"
"000215","DL우","KOSPI",,"27550","-50","-0.18","27600","27600","27000","3063","83544500","46452468250","1686115"
"375500","DL이앤씨","KOSPI",,"32650","250","0.77","32500","32800","32100","125748","4083775700","1263346790950","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"23100","100","0.43","23000","23300","22900","2927","67471350","48786068100","2111951"
"37550K","DL이앤씨우","KOSPI",,"17480","10","0.06","17480","17770","17400","11510","201698150","36950709800","2113885"
"068790","DMS","KOSDAQ","우량기업부","6390","-60","-0.93","6440","6530","6370","57445","369337790","157021859790","24573061"
"007340","DN오토모티브","KOSPI",,"80400","800","1.01","80000","80700","79600","6819","547678500","803518002000","9994005"
"004840","DRB동일","KOSPI",,"5400","240","4.65","5130","5420","5130","23148","121924300","107622000000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","3315","-30","-0.90","3345","3345","3305","82135","272588270","91149654375","27496125"
"155660","DSR","KOSPI",,"4325","25","0.58","4245","4385","4245","21642","92961920","69200000000","16000000"
"069730","DSR제강","KOSPI",,"4400","-90","-2.00","4450","4490","4365","49992","220028635","63360000000","14400000"
"017860","DS단석","KOSPI",,"122300","2300","1.92","118400","126800","117700","140345","17145386500","716849709200","5861404"
"180400","DXVX","KOSDAQ","중견기업부","2425","15","0.62","2415","2515","2415","92854","226521130","73282122600","30219432"
"017940","E1","KOSPI",,"75600","-1400","-1.82","76500","77400","75200","12884","973896100","518616000000","6860000"
"245620","EDGC","KOSDAQ","관리종목(소속부없음)","415","0","0.00","0","0","0","0","0","57474989665","138493951"
"037370","EG","KOSDAQ","중견기업부","8080","-20","-0.25","8030","8160","8030","13405","108077370","69689773760","8624972"
"278990","EMB","KONEX","일반기업부","9400","0","0.00","9400","9400","9400","149","1400600","45134861400","4801581"
"365550","ESR켄달스퀘어리츠","KOSPI",,"4600","-15","-0.33","4605","4640","4575","166258","763959440","980209400000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","2250","-10","-0.44","2260","2285","2240","2631","5928945","30519193500","13564086"
"383220","F&F","KOSPI",,"62600","200","0.32","62200","62600","61500","65128","4048764900","2398022895000","38307075"
"007700","F&F홀딩스","KOSPI",,"14980","-10","-0.07","15010","15100","14940","5005","74990120","585933217660","39114367"
"214270","FSN","KOSDAQ","중견기업부","1952","87","4.66","1870","1984","1870","212258","412408910","64904903776","33250463"
"130500","GH신소재","KOSDAQ","우량기업부","2780","65","2.39","2715","2785","2640","46468","125265395","40435244560","14545052"
"114090","GKL","KOSPI",,"12670","-60","-0.47","12730","12820","12580","153172","1939387990","783711338900","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","3415","-40","-1.16","3385","3455","3385","57129","195832160","230085625000","67375000"
"078930","GS","KOSPI",,"46050","-850","-1.81","46900","47200","45550","218084","10062559800","4278753156900","92915378"
"083450","GST","KOSDAQ","우량기업부","20700","-200","-0.96","20650","21200","20500","167321","3470066700","192877321500","9317745"
"006360","GS건설","KOSPI",,"15330","300","2.00","15000","15350","14940","396459","6025595320","1311964241700","85581490"
"001250","GS글로벌","KOSPI",,"3640","-400","-9.90","4000","4040","3515","10196574","37817689235","300422900960","82533764"
"007070","GS리테일","KOSPI",,"20700","-150","-0.72","20750","20850","20400","127018","2610258100","2167660985400","104717922"
"078935","GS우","KOSPI",,"37800","-250","-0.66","38150","38250","37750","16256","616384500","67466422800","1784826"
"297890","HB솔루션","KOSDAQ","우량기업부","10000","-40","-0.40","9960","10400","9860","2174353","21904211630","731143180000","73114318"
"440290","HB인베스트먼트","KOSDAQ","중견기업부","2475","40","1.64","2415","2480","2415","34400","84001125","67089849750","27107010"
"078150","HB테크놀러지","KOSDAQ","우량기업부","3620","-15","-0.41","3615","3680","3550","3294007","11870421100","335631615920","92715916"
"012630","HDC","KOSPI",,"8260","190","2.35","8140","8300","8080","43900","362053400","493466615460","59741721"
"039570","HDC랩스","KOSPI",,"8810","70","0.80","8700","8850","8560","32415","280945860","228686464810","25957601"
"089470","HDC현대EP","KOSPI",,"4280","10","0.23","4270","4290","4230","21529","91669185","136532000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"17980","-220","-1.21","18200","18270","17930","115541","2088131960","1185013793400","65907330"
"009540","HD한국조선해양","KOSPI",,"159900","1100","0.69","160000","161500","157100","168638","26865318800","11316621248400","70773116"
"267250","HD현대","KOSPI",,"73900","-600","-0.81","74200","74400","73000","180289","13274583900","5837588981500","78993085"
"267270","HD현대건설기계","KOSPI",,"58800","3800","6.91","55600","59200","55400","387456","22439675500","1108209244800","18847096"
"443060","HD현대마린솔루션","KOSPI",,"126600","-3400","-2.62","131100","134000","126100","184597","23833197500","5627370000000","44450000"
"010620","HD현대미포","KOSPI",,"94000","1000","1.08","93400","95100","90900","319279","29671356200","3754562006000","39942149"
"322000","HD현대에너지솔루션","KOSPI",,"25750","-800","-3.01","26050","26300","25450","157601","4050607500","288400000000","11200000"
"042670","HD현대인프라코어","KOSPI",,"7910","270","3.53","7670","7930","7660","1615910","12619745970","1578863313230","199603453"
"267260","HD현대일렉트릭","KOSPI",,"296500","-13500","-4.35","310000","310000","293500","310279","92592099500","10687975527500","36047135"
"329180","HD현대중공업","KOSPI",,"155100","-600","-0.39","156500","158400","152700","173102","26806009000","13768710291600","88773116"
"097230","HJ중공업","KOSPI",,"3535","-50","-1.39","3640","3640","3450","232222","816860270","294374583335","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","중견기업부","38500","1000","2.67","37500","38850","37400","226391","8685657700","1090700803500","28329891"
"014790","HL D&I","KOSPI",,"2345","50","2.18","2310","2365","2295","186343","432846975","88778419345","37858601"
"028300","HLB","KOSDAQ","중견기업부","62600","4100","7.01","59400","63800","58500","3064043","187732442200","8190919786400","130845364"
"003580","HLB글로벌","KOSPI",,"4290","75","1.78","4215","4325","4180","113109","481810555","203392726680","47410892"
"278650","HLB바이오스텝","KOSDAQ","우량기업부","2315","30","1.31","2300","2345","2255","349011","805300420","200781313535","86730589"
"343090","HLB사이언스","KONEX","일반기업부","1983","-2","-0.10","1960","2010","1928","8719","17011172","32601327081","16440407"
"067630","HLB생명과학","KOSDAQ","중견기업부","8450","230","2.80","8210","8500","8150","784029","6536935320","909737469550","107661239"
"024850","HLB이노베이션","KOSDAQ","중견기업부","2835","25","0.89","2785","2900","2775","196214","554471900","205191785925","72378055"
"047920","HLB제약","KOSDAQ","기술성장기업부","18650","840","4.72","17850","18850","17780","469302","8611003920","592696888100","31779994"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","7230","210","2.99","7050","7480","7050","785314","5709728230","572971267740","79249138"
"046210","HLB파나진","KOSDAQ","벤처기업부","2930","45","1.56","2905","2955","2860","79684","232315000","120172564110","41014527"
"204320","HL만도","KOSPI",,"44700","800","1.82","43900","45300","43350","259983","11558443400","2098983264000","46957120"
"060980","HL홀딩스","KOSPI",,"33900","-100","-0.29","34300","34600","33850","11495","390809000","344742999000","10169410"
"011200","HMM","KOSPI",,"19690","60","0.31","19980","20450","19610","3958665","78838611570","13960987676240","709039496"
"403870","HPSP","KOSDAQ GLOBAL","중견기업부","38900","-250","-0.64","38750","39150","38350","596899","23104441550","3226138201600","82934144"
"036640","HRS","KOSDAQ","우량기업부","5870","-100","-1.68","5970","5980","5780","229907","1347710060","96002676000","16354800"
"035000","HS애드","KOSPI",,"6310","40","0.64","6370","6370","6250","6040","37885830","104540350790","16567409"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2540","25","0.99","2515","2545","2455","2598","6498845","10947400000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2450","5","0.20","2465","2465","2440","588","1435620","10314500000","4210000"
"448760","IBKS제22호스팩","KOSDAQ","SPAC(소속부없음)","2340","-5","-0.21","2345","2350","2305","218","506280","10366200000","4430000"
"467930","IBKS제23호스팩","KOSDAQ","SPAC(소속부없음)","2220","0","0.00","2210","2230","2210","1929","4265260","9390600000","4230000"
"469480","IBKS제24호스팩","KOSDAQ","SPAC(소속부없음)","2200","5","0.23","2195","2205","2195","3416","7499295","9306000000","4230000"
"003560","IHQ","KOSPI",,"10760","0","0.00","0","0","0","0","0","59719334240","5550124"
"095340","ISC","KOSDAQ","우량기업부","64400","-1100","-1.68","65200","66000","64000","156833","10145119700","1365090535200","21197058"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","1284","0","0.00","0","0","0","0","0","58141862016","45281824"
"175330","JB금융지주","KOSPI",,"14430","-210","-1.43","14570","14580","14240","267107","3847231330","2815050547140","195083198"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","5510","80","1.47","5480","5610","5460","36254","199740140","285122377480","51746348"
"234080","JW생명과학","KOSPI",,"11880","-50","-0.42","11980","11990","11800","25809","305942970","188114501520","15834554"
"067290","JW신약","KOSDAQ","중견기업부","1721","31","1.83","1710","1725","1700","50472","86442357","87498224942","50841502"
"001060","JW중외제약","KOSPI",,"30050","-200","-0.66","29800","30550","29600","156452","4709394200","699742196500","23285930"
"001067","JW중외제약2우B","KOSPI",,"56200","200","0.36","56300","56300","55300","15","838000","11800482600","209973"
"001065","JW중외제약우","KOSPI",,"30700","300","0.99","30400","30700","29600","468","14216400","10497895700","341951"
"096760","JW홀딩스","KOSPI",,"3140","25","0.80","3110","3175","3090","61426","192785780","232124317880","73924942"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","57500","200","0.35","57400","58000","56500","288753","16527738100","2043118290000","35532492"
"318000","KBG","KOSDAQ","벤처기업부","7250","200","2.84","7180","7340","7180","52115","378861260","63366616750","8740223"
"024840","KBI메탈","KOSDAQ","중견기업부","2750","-340","-11.00","3055","3115","2715","4759133","13898426465","96000297250","34909199"
"105560","KB금융","KOSPI",,"79600","1100","1.40","79600","80000","78700","816331","64932761600","32119481331200","403511072"
"432320","KB스타리츠","KOSPI",,"4420","-35","-0.79","4460","4465","4370","139364","612783660","448251139700","101414285"
"024120","KB오토시스","KOSDAQ","중견기업부","4260","-10","-0.23","4265","4265","4200","10726","45486105","48990000000","11500000"
"455250","KB제25호스팩","KOSDAQ","SPAC(소속부없음)","2500","-170","-6.37","2660","2660","2470","52521","132329590","10762500000","4305000"
"458320","KB제26호스팩","KOSDAQ","SPAC(소속부없음)","2485","0","0.00","0","0","0","0","0","13679925000","5505000"
"464680","KB제27호스팩","KOSDAQ","SPAC(소속부없음)","1994","-11","-0.55","2005","2005","1994","12283","24557430","25732570000","12905000"
"476470","KB제28호스팩","KOSDAQ","SPAC(소속부없음)","2095","0","0.00","2090","2100","2090","16374","34352980","11532975000","5505000"
"478390","KB제29호스팩","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2015","2015","2010","79899","160712530","12502200000","6220000"
"002380","KCC","KOSPI",,"305500","-3000","-0.97","309000","311000","303500","13994","4287977500","2714816890500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","4385","65","1.50","4395","4395","4320","3481","15201610","93839000000","21400000"
"344820","KCC글라스","KOSPI",,"40050","0","0.00","39950","40200","39800","14019","561723350","639619005600","15970512"
"036670","KCI","KOSDAQ","우량기업부","7300","0","0.00","7230","7300","7210","9657","69936900","82271000000","11270000"
"009070","KCTC","KOSPI",,"4700","-165","-3.39","4865","4940","4700","148974","712005475","141000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"1800","-39","-2.12","1839","1860","1797","35283","64027517","40382964000","22434980"
"112190","KC산업","KONEX","일반기업부","1529","39","2.62","1530","1530","1400","164","250499","10894511837","7125253"
"119650","KC코트렐","KOSPI",,"1152","-28","-2.37","1170","1178","1142","387070","447638007","73347018624","63669287"
"044180","KD","KOSDAQ","투자주의환기종목(소속부없음)","510","2","0.39","508","520","507","59238","30186492","13626077490","26717799"
"092220","KEC","KOSPI",,"1331","-2","-0.15","1330","1353","1328","471949","631941195","267215740671","200763141"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5030","-20","-0.40","5050","5060","5010","49514","249218310","195292607040","38825568"
"003620","KG모빌리티","KOSPI",,"5200","60","1.17","5120","5250","5080","178112","920640140","1015315834000","195253045"
"016380","KG스틸","KOSPI",,"6460","120","1.89","6310","6460","6290","107969","690262310","646057474620","100008897"
"151860","KG에코솔루션","KOSDAQ","우량기업부","7650","100","1.32","7560","7720","7450","101117","770991480","379462965300","49603002"
"035600","KG이니시스","KOSDAQ","우량기업부","11100","140","1.28","10960","11100","10910","45362","500051240","309739217400","27904434"
"001390","KG케미칼","KOSPI",,"4950","60","1.23","4865","4975","4845","183004","898349865","338921748000","68469040"
"226360","KH 건설","KOSDAQ","투자주의환기종목(소속부없음)","2555","0","0.00","0","0","0","0","0","60698450260","23756732"
"111870","KH 미래물산","KOSDAQ","관리종목(소속부없음)","8910","0","0.00","0","0","0","0","0","43928518590","4930249"
"033180","KH 필룩스","KOSPI",,"6630","0","0.00","0","0","0","0","0","125330728770","18903579"
"060720","KH바텍","KOSDAQ","우량기업부","13780","-20","-0.14","13800","13830","13680","55846","767902700","326275150760","23677442"
"015590","KIB플러그에너지","KOSPI",,"570","-14","-2.40","586","587","569","2826929","1625239218","135079480080","236981544"
"001940","KISCO홀딩스","KOSPI",,"19340","-330","-1.68","19500","19670","19330","10607","206789740","312851189200","16176380"
"058400","KNN","KOSDAQ","우량기업부","801","-2","-0.25","802","806","799","252492","202339599","106076205720","132429720"
"025000","KPX케미칼","KOSPI",,"48600","-300","-0.61","49150","49150","48550","2876","139938250","235224000000","4840000"
"092230","KPX홀딩스","KOSPI",,"57600","-400","-0.69","58000","58100","57500","550","31717400","243339609600","4224646"
"000040","KR모터스","KOSPI",,"647","-7","-1.07","651","659","642","277116","179624112","38905965596","60132868"
