종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2200","130","6.28","2050","2210","2050","498469","1075308220","106780612400","48536642"
"095570","AJ네트웍스","KOSPI",,"4680","-80","-1.68","4780","4800","4625","231474","1090932410","219128340600","46822295"
"006840","AK홀딩스","KOSPI",,"16350","250","1.55","16110","16600","15930","25568","417334510","216597622350","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","14050","1050","8.08","13100","14100","12900","208473","2865052370","286538805050","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21450","850","4.13","20950","21750","20800","258379","5523194600","327786480450","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","22700","200","0.89","22900","25100","22400","3684229","87736974900","342368300800","15082304"
"027410","BGF","KOSPI",,"4170","-20","-0.48","4190","4230","4145","80317","335160130","399139018470","95716791"
"282330","BGF리테일","KOSPI",,"180400","1100","0.61","178200","183900","176000","31348","5692606600","3118016642400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5200","-60","-1.14","5300","5320","5180","126195","658495120","153586648800","29535894"
"138930","BNK금융지주","KOSPI",,"6210","-90","-1.43","6250","6280","6200","897185","5578807910","2024057877660","325935246"
"001460","BYC","KOSPI",,"473000","-7500","-1.56","480500","482500","466500","464","219446000","295442895000","624615"
"001465","BYC우","KOSPI",,"156100","-3200","-2.01","155200","156600","155000","149","23198400","33621598500","215385"
"013720","CBI","KOSDAQ","중견기업부","288","3","1.05","284","292","283","2539483","732443113","80694214560","280188245"
"001040","CJ","KOSPI",,"100600","-500","-0.49","100600","101700","99600","60881","6135292100","2935205998800","29176998"
"079160","CJ CGV","KOSPI",,"15020","-300","-1.96","15320","15320","15020","139336","2102644150","716833585440","47725272"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","86700","1300","1.52","85900","87000","84500","104207","8996828100","1901257651800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","27500","400","1.48","27250","27500","26900","5748","156514400","161663480000","5878672"
"00104K","CJ4우(전환)","KOSPI",,"80100","-1300","-1.60","81400","81400","80000","6465","521123200","338543611200","4226512"
"000120","CJ대한통운","KOSPI",,"78400","-800","-1.01","78500","79200","78000","32799","2568314800","1788487769600","22812344"
"011150","CJ씨푸드","KOSPI",,"3060","0","0.00","3035","3090","3000","47703","145610975","109948165380","35930773"
"011155","CJ씨푸드1우","KOSPI",,"24500","-450","-1.80","25400","25400","24500","82","2017550","4900000000","200000"
"001045","CJ우","KOSPI",,"52100","-200","-0.38","52600","52800","51700","659","34334000","117757618300","2260223"
"097950","CJ제일제당","KOSPI",,"315000","0","0.00","312000","315500","310000","31193","9778371500","4742068590000","15054186"
"097955","CJ제일제당 우","KOSPI",,"149700","200","0.13","149500","150100","149000","1619","241907200","198716720100","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","28850","-100","-0.35","29400","29400","28650","33376","960710050","342495256100","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2050","10","0.49","2075","2075","2035","387960","796642665","284729100200","138892244"
"023460","CNH","KOSDAQ","중견기업부","2125","-35","-1.62","2145","2205","2125","5945","12785185","79050000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110821763600","35748956"
"065770","CS","KOSDAQ","벤처기업부","1545","12","0.78","1530","1545","1502","50485","76766010","29990195850","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","736","-19","-2.52","754","789","710","305365","225852813","29036078048","39451193"
"000590","CS홀딩스","KOSPI",,"59000","1200","2.08","58000","59000","57800","963","56090100","68114438000","1154482"
"012030","DB","KOSPI",,"1327","0","0.00","1327","1343","1309","2295825","3045025241","266957809091","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2090","0","0.00","2110","2110","2085","1476","3082080","12205600000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2065","10","0.49","2055","2120","2055","134","279120","12493250000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2120","30","1.44","2145","2145","2090","89","188300","10260800000","4840000"
"016610","DB금융투자","KOSPI",,"4035","-5","-0.12","4040","4050","4020","38807","156546495","171271179615","42446389"
"005830","DB손해보험","KOSPI",,"71200","-1700","-2.33","72000","72200","69100","186120","13180077700","5040960000000","70800000"
"000990","DB하이텍","KOSPI",,"56600","9200","19.41","48000","56600","47950","6510113","348227162700","2512960080800","44398588"
"000995","DB하이텍1우","KOSPI",,"97000","1400","1.46","96400","103000","96400","6856","690806300","10894652000","112316"
