종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2450","195","8.65","2250","2670","2250","10353995","26130158840","118914772900","48536642"
"095570","AJ네트웍스","KOSPI",,"4745","190","4.17","4745","4760","4580","449768","2114714915","214724341455","45252759"
"006840","AK홀딩스","KOSPI",,"17060","-110","-0.64","17260","17260","17060","4018","68926280","226003390660","13247561"
"054620","APS","KOSDAQ","중견기업부","6240","40","0.65","6250","6340","6140","17500","109203050","127259939040","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21850","600","2.82","21150","21950","21100","130057","2803636350","333899048850","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","13420","-110","-0.81","13730","13740","13420","93551","1264420550","202404519680","15082304"
"027410","BGF","KOSPI",,"3770","-65","-1.69","3790","3830","3750","151866","575439095","360852302070","95716791"
"282330","BGF리테일","KOSPI",,"136100","-500","-0.37","138400","138500","135900","35497","4844315100","2352339606600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4385","-35","-0.79","4415","4440","4380","137859","606757550","236935910875","54033275"
"138930","BNK금융지주","KOSPI",,"7140","30","0.42","7140","7170","7130","619123","4425931430","2299711447320","322088438"
"001460","BYC","KOSPI",,"417000","-3500","-0.83","417000","421000","415000","142","59598000","260464455000","624615"
"001465","BYC우","KOSPI",,"139900","0","0.00","139800","140000","139800","48","6713100","30132361500","215385"
"013720","CBI","KOSDAQ","중견기업부","1989","-7","-0.35","1994","2005","1961","661648","1311019190","80916712812","40682108"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2600","30","1.17","2570","2610","2560","59226","153441215","199924873200","76894182"
"001040","CJ","KOSPI",,"96100","-3200","-3.22","100400","102100","96100","135376","13363500000","2803909507800","29176998"
"079160","CJ CGV","KOSPI",,"5740","50","0.88","5730","5770","5670","642344","3681337660","702755719400","122431310"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","75000","-3700","-4.70","79300","80000","74700","174074","13193078400","1644686550000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","15480","90","0.58","15410","15640","15260","16361","252966120","141061530960","9112502"
"00104K","CJ4우(전환)","KOSPI",,"74400","-500","-0.67","74900","75200","73400","3537","262314100","314452492800","4226512"
"000120","CJ대한통운","KOSPI",,"119500","-1300","-1.08","120800","125200","118700","139623","17008862600","2726075108000","22812344"
"011150","CJ씨푸드","KOSPI",,"2945","-5","-0.17","2960","2970","2925","107963","317992685","105816126485","35930773"
"011155","CJ씨푸드1우","KOSPI",,"23600","-400","-1.67","24000","24000","23150","3704","86816450","4720000000","200000"
"001045","CJ우","KOSPI",,"52500","-300","-0.57","52800","53500","52500","2605","137746400","118661707500","2260223"
"097950","CJ제일제당","KOSPI",,"320500","-500","-0.16","324500","326000","320500","22635","7319827000","4824866613000","15054186"
"097955","CJ제일제당 우","KOSPI",,"135500","400","0.30","135100","136000","134300","1023","138485300","179867171500","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","24450","250","1.03","24200","24700","24050","27143","664559500","290260277700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2305","55","2.44","2270","2345","2245","1618252","3723862455","320146622420","138892244"
"023460","CNH","KOSDAQ","중견기업부","1812","0","0.00","1813","1813","1797","2528","4571222","67406400000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1261","1","0.08","1272","1272","1230","15401","19365266","59477531516","47166956"
"000480","CR홀딩스","KOSPI",,"6480","60","0.93","6400","6480","6360","34256","219719040","303850375200","46890490"
"065770","CS","KOSDAQ","벤처기업부","1231","-15","-1.20","1246","1246","1231","29269","36256277","23895101030","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1008","8","0.80","1018","1040","999","50760","51129246","61737158448","61247181"
"000590","CS홀딩스","KOSPI",,"61000","200","0.33","60800","61200","60700","1049","64013100","70423402000","1154482"
"012030","DB","KOSPI",,"1769","59","3.45","1706","1769","1698","835278","1441899942","355876687477","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","3150","0","0.00","0","0","0","0","0","18396000000","5840000"
