종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2875","-25","-0.86","2905","2950","2825","2358195","6798794605","139542845750","48536642"
"095570","AJ네트웍스","KOSPI",,"4425","125","2.91","4300","4425","4300","174633","760158885","207188655375","46822295"
"006840","AK홀딩스","KOSPI",,"18920","250","1.34","18670","18930","18640","10504","197598160","250643854120","13247561"
"054620","APS","KOSDAQ","중견기업부","10980","-120","-1.08","11100","11130","10980","54824","604140300","223928546580","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21600","50","0.23","21700","21700","21350","58881","1266790650","330078693600","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14470","180","1.26","14350","14500","14300","180884","2607691200","218240938880","15082304"
"027410","BGF","KOSPI",,"4100","20","0.49","4080","4150","4065","65152","266854650","392438843100","95716791"
"282330","BGF리테일","KOSPI",,"184700","300","0.16","184600","185500","183000","20791","3829589400","3192337438200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","7300","-10","-0.14","7350","7410","7270","122312","892916180","298343802200","40869014"
"138930","BNK금융지주","KOSPI",,"6780","60","0.89","6730","6810","6710","538147","3648624630","2209840967880","325935246"
"001460","BYC","KOSPI",,"420000","0","0.00","417000","424000","416500","108","45188000","262338300000","624615"
"001465","BYC우","KOSPI",,"149900","600","0.40","153300","153300","148800","102","15208200","32286211500","215385"
"013720","CBI","KOSDAQ","중견기업부","236","0","0.00","0","0","0","0","0","70810952996","300046411"
"001040","CJ","KOSPI",,"87700","1400","1.62","86300","88000","86300","52870","4628066600","2558822724600","29176998"
"079160","CJ CGV","KOSPI",,"16160","10","0.06","16200","16260","15910","163836","2642075090","771279405760","47727686"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","75900","-200","-0.26","76400","76500","74800","57300","4328389300","1664422788600","21929154"
