종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3120","-85","-2.65","3260","3260","3120","1490283","4699453385","151434323040","48536642"
"095570","AJ네트웍스","KOSPI",,"4935","35","0.71","4895","4965","4865","134541","662652455","223322365665","45252759"
"006840","AK홀딩스","KOSPI",,"17470","110","0.63","17500","17610","17260","12620","220183220","231434890670","13247561"
"054620","APS","KOSDAQ","중견기업부","7570","-90","-1.17","7650","7740","7460","44452","334923920","154384252970","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21300","-50","-0.23","21600","21700","21200","56026","1198207850","325494267300","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","15830","-80","-0.50","16000","16000","15550","173646","2734857800","238752872320","15082304"
"139050","BF랩스","KOSDAQ","벤처기업부","7350","-180","-2.39","7480","7590","7350","20164","150337820","61078536750","8310005"
"027410","BGF","KOSPI",,"3970","-10","-0.25","4015","4015","3960","124342","494483410","379995660270","95716791"
"282330","BGF리테일","KOSPI",,"132100","-100","-0.08","133400","133400","131800","76602","10130170300","2283203982600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4875","30","0.62","4870","4885","4790","141439","683160125","263412215625","54033275"
"138930","BNK금융지주","KOSPI",,"7890","170","2.20","7790","7900","7760","954353","7485941220","2541277775820","322088438"
"001460","BYC","KOSPI",,"423500","2500","0.59","419000","424000","402000","84","35144000","264524452500","624615"
"001465","BYC우","KOSPI",,"146300","0","0.00","144300","146400","144300","53","7717500","31510825500","215385"
"013720","CBI","KOSDAQ","중견기업부","1688","64","3.94","1604","1726","1604","711433","1200049017","72304109344","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3400","-5","-0.15","3405","3455","3270","286857","961436410","261440218800","76894182"
"001040","CJ","KOSPI",,"101000","3600","3.70","98600","101000","97800","86743","8639601900","2946876798000","29176998"
"079160","CJ CGV","KOSPI",,"5580","70","1.27","5510","5590","5480","315961","1751622310","683168796720","122431684"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","78600","100","0.13","78600","79200","77300","75720","5934962500","1723631504400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","15200","160","1.06","14970","15250","14920","7815","117832830","138510030400","9112502"
"00104K","CJ4우(전환)","KOSPI",,"75700","1700","2.30","74500","75800","74100","3847","288704400","319946958400","4226512"
"000120","CJ대한통운","KOSPI",,"139300","3500","2.58","137800","139400","136400","75064","10382920700","3177759519200","22812344"
"011150","CJ씨푸드","KOSPI",,"2890","20","0.70","2875","2900","2870","80964","233432115","103839933970","35930773"
