종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
148930,에이치와이티씨,556.0,6017.0,9.28,0.86,0.0,9.240485291673592,20240731,5160,5132,10175213,-1.15
