종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
121440,골프존뉴딘홀딩스,891.0,16929.0,4.11,0.22,4.56,5.263157894736842,20240731,3665,49205,42836818,-0.95
