종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
239890,피엔에이치테크,605.0,5022.0,22.45,2.7,0.0,12.046993229788928,20240731,13570,52053,9935755,-7.05
