종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
208140,정다운,999.0,3733.0,2.72,0.73,11.05,26.761317974819182,20240731,2715,10073,32684246,0.0
