종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
131290,티에스이,11.0,27453.0,4404.55,1.76,0.0,0.04006848067606455,20240731,48450,52616,11061429,1.79
