종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률
382800,지앤비에스 에코,588.0,3047.0,6.71,1.29,0.0,19.297669839186085,20240731,3945,41715,31631041,-1.25
