종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
417180,핑거스토리,126.0,1439.0,21.51,1.88,0.0,8.756080611535788,20240304,3830.0,323781.0,16636999.0,2.0,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
417180,핑거스토리,126.0,1439.0,21.51,1.88,0.0,8.756080611535788,20240305,3765.0,188058.0,16636999.0,-1.7,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
417180,핑거스토리,126.0,1439.0,21.51,1.88,0.0,8.756080611535788,20240306,3680.0,172310.0,16636999.0,-2.26,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
417180,핑거스토리,126.0,1439.0,21.51,1.88,0.0,8.756080611535788,20240307,3665.0,191083.0,16636999.0,-0.41,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
417180,핑거스토리,126.0,1439.0,21.51,1.88,0.0,8.756080611535788,20240308,3590.0,185055.0,16636999.0,-2.05,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
