종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
3090,대웅,3692.0,22861.0,5.92,0.96,0.46,16.14977472551507,20240304,22150.0,48022.0,58141980.0,0.68,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
3090,대웅,3692.0,22861.0,5.92,0.96,0.46,16.14977472551507,20240305,21900.0,36183.0,58141980.0,-1.13,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
3090,대웅,3692.0,22861.0,5.92,0.96,0.46,16.14977472551507,20240306,21650.0,37740.0,58141980.0,-1.14,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
3090,대웅,3692.0,22861.0,5.92,0.96,0.46,16.14977472551507,20240307,21600.0,70472.0,58141980.0,-0.23,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
3090,대웅,3692.0,22861.0,5.92,0.96,0.46,16.14977472551507,20240308,21850.0,86419.0,58141980.0,1.16,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
