종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
448280,에코아이,1955.0,13274.0,10.95,1.61,2.34,14.728039777007684,20240304,34900.0,38554.0,9877043.0,-0.14,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
448280,에코아이,1955.0,13274.0,10.95,1.61,2.34,14.728039777007684,20240305,34900.0,55772.0,9877043.0,0.0,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
448280,에코아이,1955.0,13274.0,10.95,1.61,2.34,14.728039777007684,20240306,35050.0,41905.0,9877043.0,0.43,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
448280,에코아이,1955.0,13274.0,10.95,1.61,2.34,14.728039777007684,20240307,33850.0,64623.0,9877043.0,-3.42,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
448280,에코아이,1955.0,13274.0,10.95,1.61,2.34,14.728039777007684,20240308,31850.0,145694.0,9877043.0,-5.91,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
