종목코드,종목명,EPS,BPS,PER,PBR,배당수익률,ROE,날짜,종가,거래량,상장주식수,등락률,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
9440,KC그린홀딩스,,6467.0,,0.26,3.02,,20240304,2950.0,114951.0,22434980.0,-5.45,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
9440,KC그린홀딩스,,6467.0,,0.26,3.02,,20240305,2950.0,83148.0,22434980.0,0.0,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
9440,KC그린홀딩스,,6467.0,,0.26,3.02,,20240306,2880.0,72969.0,22434980.0,-2.37,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
9440,KC그린홀딩스,,6467.0,,0.26,3.02,,20240307,2780.0,81092.0,22434980.0,-3.47,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
9440,KC그린홀딩스,,6467.0,,0.26,3.02,,20240308,2800.0,17211.0,22434980.0,0.72,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
