Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
237750,ÇÇ¾Ø¾¾Å×Å©,561.0,11052.0,9.59,0.49,0.0,5.07600434310532,20240304,5380.0,38242.0,6496600.0,-1.1,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
237750,ÇÇ¾Ø¾¾Å×Å©,561.0,11052.0,9.59,0.49,0.0,5.07600434310532,20240305,5330.0,29404.0,6496600.0,-0.93,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
237750,ÇÇ¾Ø¾¾Å×Å©,561.0,11052.0,9.59,0.49,0.0,5.07600434310532,20240306,5330.0,31845.0,6496600.0,0.0,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
237750,ÇÇ¾Ø¾¾Å×Å©,561.0,11052.0,9.59,0.49,0.0,5.07600434310532,20240307,5340.0,25267.0,6496600.0,0.19,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
237750,ÇÇ¾Ø¾¾Å×Å©,561.0,11052.0,9.59,0.49,0.0,5.07600434310532,20240308,5310.0,26240.0,6496600.0,-0.56,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
