Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
6110,»ï¾Æ¾Ë¹Ì´½,235.0,17332.0,223.4,3.03,0.19,1.3558735287329795,20240304,96500.0,75129.0,14711916.0,-2.43,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
6110,»ï¾Æ¾Ë¹Ì´½,235.0,17332.0,223.4,3.03,0.19,1.3558735287329795,20240305,93500.0,75827.0,14711916.0,-3.11,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
6110,»ï¾Æ¾Ë¹Ì´½,235.0,17332.0,223.4,3.03,0.19,1.3558735287329795,20240306,93200.0,46395.0,14711916.0,-0.32,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
6110,»ï¾Æ¾Ë¹Ì´½,235.0,17332.0,223.4,3.03,0.19,1.3558735287329795,20240307,96400.0,60975.0,14711916.0,3.43,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
6110,»ï¾Æ¾Ë¹Ì´½,235.0,17332.0,223.4,3.03,0.19,1.3558735287329795,20240308,92500.0,84043.0,14711916.0,-4.05,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
