Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
5300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.19,0.93,2.51,11.330018815838269,20240304,124900.0,16674.0,9278884.0,-0.48,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
5300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.19,0.93,2.51,11.330018815838269,20240305,124200.0,14763.0,9278884.0,-0.56,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
5300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.19,0.93,2.51,11.330018815838269,20240306,123600.0,13539.0,9278884.0,-0.48,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
5300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.19,0.93,2.51,11.330018815838269,20240307,122800.0,13200.0,9278884.0,-0.65,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
5300,·Ôµ¥Ä¥¼º,16499.0,145622.0,8.19,0.93,2.51,11.330018815838269,20240308,123600.0,13195.0,9278884.0,0.65,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
