Á¾¸ñÄÚµå,Á¾¸ñ¸í,EPS,BPS,PER,PBR,¹è´ç¼öÀÍ·ü,ROE,³¯Â¥,Á¾°¡,°Å·¡·®,»óÀåÁÖ½Ä¼ö,µî¶ô·ü,KOSPI,KOSDAQ,NASDAQ,Dow Jones,S&P 500,Nikkei
4700,Á¶±¤ÇÇÇõ,2546.0,122353.0,20.62,0.43,0.0,2.080864384199815,20240304,54200.0,2388.0,6649138.0,2.46,2674.27001953125,872.969970703125,16207.509765625,38989.828125,5130.9501953125,40109.23046875
4700,Á¶±¤ÇÇÇõ,2546.0,122353.0,20.62,0.43,0.0,2.080864384199815,20240305,53900.0,1138.0,6649138.0,-0.55,2649.39990234375,866.3699951171875,15939.58984375,38585.19140625,5078.64990234375,40097.62890625
4700,Á¶±¤ÇÇÇõ,2546.0,122353.0,20.62,0.43,0.0,2.080864384199815,20240306,54600.0,1226.0,6649138.0,1.3,2641.489990234375,870.6699829101562,16031.5400390625,38661.05078125,5104.759765625,40090.78125
4700,Á¶±¤ÇÇÇõ,2546.0,122353.0,20.62,0.43,0.0,2.080864384199815,20240307,53100.0,1141.0,6649138.0,-2.75,2647.6201171875,863.3699951171875,16273.3798828125,38791.3515625,5157.35986328125,39598.7109375
4700,Á¶±¤ÇÇÇõ,2546.0,122353.0,20.62,0.43,0.0,2.080864384199815,20240308,53200.0,1395.0,6649138.0,0.19,2680.35009765625,873.1799926757812,16085.1103515625,38722.69140625,5123.68994140625,39688.94140625
