종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2095","5","0.24","2090","2130","2075","103400","216928910","101684264990","48536642"
"095570","AJ네트웍스","KOSPI",,"4900","-30","-0.61","4930","4970","4870","117278","574375475","229429245500","46822295"
"006840","AK홀딩스","KOSPI",,"15620","-10","-0.06","15700","15990","15520","12748","199910180","206926902820","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","12270","-200","-1.60","12470","12630","12180","31052","380719130","250237091670","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","19980","-320","-1.58","20750","20750","19980","43458","877450390","305322791580","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","23600","350","1.51","23250","24050","22650","2243787","52544730850","355942374400","15082304"
"027410","BGF","KOSPI",,"4220","-55","-1.29","4290","4290","4220","63100","268020200","403924858020","95716791"
"282330","BGF리테일","KOSPI",,"178100","3800","2.18","174300","181000","174300","25733","4590303200","3078263658600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5350","20","0.38","5330","5370","5270","62791","333458140","158017032900","29535894"
"138930","BNK금융지주","KOSPI",,"6250","60","0.97","6240","6290","6190","690027","4310126840","2037095287500","325935246"
"001460","BYC","KOSPI",,"489000","-19000","-3.74","520000","520000","489000","558","276822500","305436735000","624615"
"001465","BYC우","KOSPI",,"156500","-4600","-2.86","158300","158300","156400","361","56769800","33707752500","215385"
"013720","CBI","KOSDAQ","중견기업부","288","-4","-1.37","289","296","288","2070220","603475975","80694214560","280188245"
"001040","CJ","KOSPI",,"100400","3400","3.51","97500","101100","97200","164531","16391145900","2929370599200","29176998"
"079160","CJ CGV","KOSPI",,"15070","40","0.27","15020","15310","15020","86028","1300790100","719219849040","47725272"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","84500","2100","2.55","83000","85400","82400","140884","11827642600","1853013513000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","27450","50","0.18","27350","27750","27100","2775","76081000","161369546400","5878672"
"00104K","CJ4우(전환)","KOSPI",,"82600","2400","2.99","79800","83100","79800","17958","1469357900","349109891200","4226512"
"000120","CJ대한통운","KOSPI",,"78700","200","0.25","78900","79100","78100","25089","1969905500","1795331472800","22812344"
"011150","CJ씨푸드","KOSPI",,"3155","-25","-0.79","3205","3275","3100","44514","141060870","113361588815","35930773"
"011155","CJ씨푸드1우","KOSPI",,"25150","400","1.62","25000","25200","24900","103","2583750","5030000000","200000"
"001045","CJ우","KOSPI",,"53000","1500","2.91","51200","53200","51000","5361","281070000","119791819000","2260223"
"097950","CJ제일제당","KOSPI",,"314500","3500","1.13","312000","315500","311500","22429","7034422500","4734541497000","15054186"
"097955","CJ제일제당 우","KOSPI",,"150100","200","0.13","150000","150800","149900","997","149885600","199247693300","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","29550","150","0.51","29550","29600","29300","13225","390127600","350805366300","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2100","0","0.00","2150","2170","2100","513536","1094840825","291673712400","138892244"
"023460","CNH","KOSDAQ","중견기업부","2235","15","0.68","2220","2235","2195","5418","12048915","83142000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110821763600","35748956"
"065770","CS","KOSDAQ","벤처기업부","1548","2","0.13","1547","1564","1520","26291","40504671","30048429240","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","993","58","6.20","936","993","935","83405","80177472","39175034649","39451193"
"000590","CS홀딩스","KOSPI",,"58800","-100","-0.17","59100","59100","58500","568","33364900","67883541600","1154482"
"012030","DB","KOSPI",,"1331","13","0.99","1327","1387","1320","2556081","3440514056","267762504823","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2095","10","0.48","2090","2095","2085","16813","35144200","12234800000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2115","40","1.93","2075","2115","2075","30801","64247935","12795750000","6050000"
