종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2250","0","0.00","2250","2275","2235","93681","211182620","109207444500","48536642"
"095570","AJ네트웍스","KOSPI",,"6110","10","0.16","6120","6140","6000","61370","374245240","286084222450","46822295"
"006840","AK홀딩스","KOSPI",,"16450","250","1.54","16200","16550","16050","11249","184454550","217922378450","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13200","200","1.54","13000","13300","12850","58749","768004200","269203717200","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18800","-200","-1.05","19100","19150","18800","27381","518938500","287290714800","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","10400","-150","-1.42","10650","10650","10350","126667","1326684200","156855961600","15082304"
"027410","BGF","KOSPI",,"4280","-100","-2.28","4380","4380","4260","194590","841655710","409667865480","95716791"
"282330","BGF리테일","KOSPI",,"195500","2000","1.03","193500","199000","191500","18129","3556513000","3379003623000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5330","20","0.38","5310","5370","5290","35604","189787390","157426315020","29535894"
"138930","BNK금융지주","KOSPI",,"7240","200","2.84","7040","7300","7030","3695900","26761049040","2359771181040","325935246"
"001460","BYC","KOSPI",,"375500","0","0.00","372500","376500","371000","123","46058000","234542932500","624615"
"001465","BYC우","KOSPI",,"141000","0","0.00","139000","141000","139000","16","2236000","30369285000","215385"
"013720","CBI","KOSDAQ","중견기업부","400","-3","-0.74","403","406","398","5081177","2041278297","108136274400","270340686"
"001040","CJ","KOSPI",,"83300","-900","-1.07","83200","84500","83000","32027","2690277500","2430443933400","29176998"
"079160","CJ CGV","KOSPI",,"18250","300","1.67","18100","18550","18000","179774","3297390150","870922448500","47721778"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","101500","1300","1.30","100800","103500","100200","119743","12193660000","2225809131000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","31850","-50","-0.16","31950","32450","31600","5566","178906200","187235703200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"73800","-400","-0.54","73500","74100","73500","676","49904800","311916585600","4226512"
"000120","CJ대한통운","KOSPI",,"93000","300","0.32","92400","93500","91600","34112","3167294000","2121547992000","22812344"
"011150","CJ씨푸드","KOSPI",,"3460","0","0.00","3400","3535","3365","1225280","4221612550","124320474580","35930773"
"011155","CJ씨푸드1우","KOSPI",,"28000","-250","-0.88","27800","28100","27800","3341","93113900","5600000000","200000"
"001045","CJ우","KOSPI",,"49600","-100","-0.20","49700","49700","49350","533","26365000","112107060800","2260223"
"097950","CJ제일제당","KOSPI",,"346500","3500","1.02","345500","348500","344000","47567","16495316500","5216275449000","15054186"
"097955","CJ제일제당 우","KOSPI",,"167000","-500","-0.30","169500","169500","167000","903","151295000","221681311000","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","32850","1100","3.46","32300","33450","32300","119591","3937728550","389981600100","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2260","55","2.49","2205","2270","2200","1055792","2368132795","313896471440","138892244"
"023460","CNH","KOSDAQ","중견기업부","2540","-50","-1.93","2600","2600","2505","31871","80862465","94488000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1615","-15","-0.92","1630","1640","1610","17767","28776895","31348974950","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1010","-20","-1.94","1030","1045","983","43275","43429345","39845704930","39451193"
"000590","CS홀딩스","KOSPI",,"61600","-200","-0.32","61900","62000","61300","750","46226800","71116091200","1154482"
"012030","DB","KOSPI",,"877","-13","-1.46","890","897","863","544145","477109011","176429539241","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2010","5","0.25","2010","2010","2000","30175","60424200","11738400000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2025","5","0.25","2025","2025","2005","14811","29840205","12251250000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2020","-5","-0.25","2030","2030","2005","27272","54907845","9776800000","4840000"
"016610","DB금융투자","KOSPI",,"4350","90","2.11","4265","4395","4260","74546","323120690","184641792150","42446389"
"005830","DB손해보험","KOSPI",,"64000","0","0.00","63800","64800","63500","116429","7471396200","4531200000000","70800000"
"000990","DB하이텍","KOSPI",,"43450","250","0.58","43400","43750","42900","176811","7678957200","1929118648600","44398588"
"000995","DB하이텍1우","KOSPI",,"87100","-400","-0.46","95000","95000","86000","1859","167322700","9782723600","112316"
"139130","DGB금융지주","KOSPI",,"7840","210","2.75","7670","7910","7640","1559572","12216816800","1326103330720","169145833"
"001530","DI동일","KOSPI",,"15550","-50","-0.32","15750","15800","15500","34461","538723500","397586598500","25568270"
"000210","DL","KOSPI",,"61200","200","0.33","60900","62200","60600","46533","2856576100","1282500100800","20955884"
"001880","DL건설","KOSPI",,"14400","-50","-0.35","14500","14600","14300","15086","218171250","317567289600","22053284"
"000215","DL우","KOSPI",,"34900","-100","-0.29","34650","35500","34500","614","21498350","58845413500","1686115"
"375500","DL이앤씨","KOSPI",,"35350","-250","-0.70","35800","36000","35250","234381","8321075550","1367819573050","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"25750","0","0.00","25750","25850","25300","947","24356050","54382738250","2111951"
"37550K","DL이앤씨우","KOSPI",,"23000","50","0.22","23350","23350","22600","1868","42690450","48619355000","2113885"
"068790","DMS","KOSDAQ","우량기업부","6860","-50","-0.72","7050","7050","6800","266800","1844073850","168571198460","24573061"
"007340","DN오토모티브","KOSPI",,"65500","1800","2.83","64200","66500","63200","28585","1874987000","654607327500","9994005"
"004840","DRB동일","KOSPI",,"4000","5","0.13","4000","4040","3975","7738","31037500","79720000000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","3840","25","0.66","3820","3845","3760","86218","329274595","106795787520","27811403"
"155660","DSR","KOSPI",,"5900","-170","-2.80","6080","6080","5850","40112","237764490","94400000000","16000000"
