종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","1993","-3","-0.15","1963","2020","1949","238768","472127260","96733527506","48536642"
"095570","AJ네트웍스","KOSPI",,"4890","-80","-1.61","4965","4965","4820","217872","1060315365","228961022550","46822295"
"006840","AK홀딩스","KOSPI",,"15860","-290","-1.80","16150","16150","15780","5258","83723280","210106317460","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","12070","160","1.34","11800","12350","11650","43558","520600440","246158247470","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","19610","430","2.24","19180","19880","18750","65775","1278924030","299668665810","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","17680","380","2.20","17070","18400","16810","1067522","19027567420","266655134720","15082304"
"027410","BGF","KOSPI",,"4300","-65","-1.49","4275","4325","4255","111747","477935325","411582201300","95716791"
"282330","BGF리테일","KOSPI",,"175800","-1300","-0.73","175100","176400","173200","21352","3740151100","3038510674800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5410","0","0.00","5410","5450","5240","70512","376971570","159789186540","29535894"
"138930","BNK금융지주","KOSPI",,"6170","-100","-1.59","6200","6230","6120","1060646","6536519960","2011020467820","325935246"
"001460","BYC","KOSPI",,"506000","-12000","-2.32","508000","529000","506000","756","391649000","316055190000","624615"
"001465","BYC우","KOSPI",,"160000","-700","-0.44","160400","160600","159200","709","113289000","34461600000","215385"
"013720","CBI","KOSDAQ","중견기업부","307","1","0.33","306","333","300","8240602","2598470859","84145840295","274090685"
"001040","CJ","KOSPI",,"95300","300","0.32","94900","96100","93300","91057","8665988700","2780567909400","29176998"
"079160","CJ CGV","KOSPI",,"14870","-470","-3.06","15000","15320","14600","142896","2124892020","709674794640","47725272"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","81300","-200","-0.25","80400","81700","79800","105703","8548393000","1782840220200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","26400","-550","-2.04","26950","26950","26250","3851","102144950","155196940800","5878672"
"00104K","CJ4우(전환)","KOSPI",,"79200","100","0.13","79000","79200","77000","15253","1192997600","334739750400","4226512"
"000120","CJ대한통운","KOSPI",,"76900","-600","-0.77","76800","77200","75900","42435","3247980700","1754269253600","22812344"
"011150","CJ씨푸드","KOSPI",,"3120","-5","-0.16","3105","3145","3020","60034","186214135","112104011760","35930773"
"011155","CJ씨푸드1우","KOSPI",,"25500","-150","-0.58","25000","25500","24800","160","3983000","5100000000","200000"
"001045","CJ우","KOSPI",,"50700","-400","-0.78","51100","51100","50300","971","49199700","114593306100","2260223"
"097950","CJ제일제당","KOSPI",,"308000","-1000","-0.32","305500","309500","305000","34262","10541221000","4636689288000","15054186"
"097955","CJ제일제당 우","KOSPI",,"150400","200","0.13","150200","151500","149500","1525","228946500","199645923200","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","29150","-450","-1.52","29200","29400","28200","25266","733735550","346056731900","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2000","-15","-0.74","2015","2030","1900","782674","1560289451","277784488000","138892244"
"023460","CNH","KOSDAQ","중견기업부","2205","-25","-1.12","2240","2250","2205","4992","11104735","82026000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110821763600","35748956"
"065770","CS","KOSDAQ","벤처기업부","1514","-16","-1.05","1530","1530","1491","64609","97169800","29388450820","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","844","52","6.57","792","849","778","85129","69353886","33296806892","39451193"
"000590","CS홀딩스","KOSPI",,"59500","-1400","-2.30","60900","60900","59400","2293","137128800","68691679000","1154482"
"012030","DB","KOSPI",,"1350","-109","-7.47","1450","1470","1311","5088888","7067323765","271584809550","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2075","5","0.24","2075","2075","2065","33913","70040100","12118000000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2070","5","0.24","2070","2070","2065","6072","12544105","12523500000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2115","5","0.24","2130","2130","2110","7286","15373755","10236600000","4840000"
"016610","DB금융투자","KOSPI",,"3980","-30","-0.75","4035","4035","3965","24199","96515350","168936628220","42446389"
"005830","DB손해보험","KOSPI",,"73900","-1300","-1.73","73000","75600","73000","163341","12067432600","5232120000000","70800000"
"000990","DB하이텍","KOSPI",,"47150","1800","3.97","45100","48400","44950","1227059","58211329500","2093393424200","44398588"
"000995","DB하이텍1우","KOSPI",,"94600","100","0.11","93600","97400","93100","1983","190309300","10625093600","112316"
"139130","DGB금융지주","KOSPI",,"7140","-90","-1.24","7100","7170","7090","312113","2220336680","1207701247620","169145833"
"025440","DH오토웨어","KOSDAQ","중견기업부","621","28","4.72","610","698","604","2090451","1348210383","88492500000","142500000"
"001530","DI동일","KOSPI",,"25900","-950","-3.54","26350","28050","25200","719669","19085111200","662218193000","25568270"
"000210","DL","KOSPI",,"51700","-1800","-3.36","53000","53200","51000","111446","5759754100","1083419202800","20955884"
"001880","DL건설","KOSPI",,"13770","-280","-1.99","14050","14050","13690","14118","194761510","303673720680","22053284"
"000215","DL우","KOSPI",,"30100","-550","-1.79","30950","30950","29400","2474","74067250","50752061500","1686115"
"375500","DL이앤씨","KOSPI",,"32350","-550","-1.67","32450","32700","32100","169472","5495408725","1251738704050","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"22700","-50","-0.22","22450","22800","22250","3849","86511850","47941287700","2111951"
"37550K","DL이앤씨우","KOSPI",,"19710","-200","-1.00","19640","20050","19630","3949","77838750","41664673350","2113885"
"068790","DMS","KOSDAQ","우량기업부","6090","-70","-1.14","6110","6160","5990","37843","229763980","149649941490","24573061"
"007340","DN오토모티브","KOSPI",,"72500","-500","-0.68","73000","73400","71300","31846","2291975800","724565362500","9994005"
"004840","DRB동일","KOSPI",,"4395","-140","-3.09","4535","4575","4395","8586","38234600","87592350000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","3955","-95","-2.35","3965","4075","3880","223309","881338925","109994098865","27811403"
"155660","DSR","KOSPI",,"5340","-30","-0.56","5400","5400","5200","20388","108187410","85440000000","16000000"
"069730","DSR제강","KOSPI",,"5400","-30","-0.55","5430","5440","5270","87330","467472550","77760000000","14400000"
"180400","DXVX","KOSDAQ","관리종목(소속부없음)","7740","0","0.00","0","0","0","0","0","222082929900","28692885"
"017940","E1","KOSPI",,"46450","-700","-1.48","47150","47250","45850","17112","789236250","318647000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","1363","-18","-1.30","1380","1389","1310","540503","730330905","114595493953","84075931"
"037370","EG","KOSDAQ","중견기업부","11030","-720","-6.13","11580","11580","10800","994528","11129638530","95133441160","8624972"
"278990","EMB","KONEX","일반기업부","3855","-45","-1.15","0","0","0","0","0","13986795810","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3815","-10","-0.26","3820","3870","3735","121400","464383395","812934535000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4140","-40","-0.96","4220","4220","4070","16007","65662745","56155316040","13564086"
"383220","F&F","KOSPI",,"129900","-2400","-1.81","129900","130700","128100","173380","22462711900","4976089042500","38307075"
"007700","F&F홀딩스","KOSPI",,"23400","-150","-0.64","23400","23550","22200","44215","1023215000","915276187800","39114367"
"214270","FSN","KOSDAQ","중견기업부","4145","25","0.61","4055","4235","3935","739437","3032268735","137823169135","33250463"
"130500","GH신소재","KOSDAQ","중견기업부","3435","-80","-2.28","3515","3545","3370","47682","165115930","49962253620","14545052"
"114090","GKL","KOSPI",,"18530","30","0.16","18380","18700","17970","243997","4507676770","1146185565100","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2920","120","4.29","2790","2925","2750","180883","514900255","196735000000","67375000"
"078930","GS","KOSPI",,"38950","-800","-2.01","39250","39450","38550","179879","6993212450","3619053973100","92915378"
"083450","GST","KOSDAQ","우량기업부","21950","800","3.78","21150","22150","20700","85204","1855047200","204524502750","9317745"
"006360","GS건설","KOSPI",,"21000","-450","-2.10","21300","21450","20900","559495","11803686100","1797211290000","85581490"
"001250","GS글로벌","KOSPI",,"2395","-30","-1.24","2420","2430","2350","517712","1232231085","197668364780","82533764"
"007070","GS리테일","KOSPI",,"27350","-500","-1.80","27300","27650","27150","153196","4184213400","2864035166700","104717922"
"078935","GS우","KOSPI",,"34250","-350","-1.01","34600","34600","33900","6183","211355650","61130290500","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","13730","30","0.22","13650","13930","13300","40430","550282600","229566876890","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2030","110","5.73","1918","2060","1902","1403229","2825151779","160350564780","78990426"
"012630","HDC","KOSPI",,"6600","-100","-1.49","6690","6690","6460","152563","1000694660","394295358600","59741721"
"039570","HDC랩스","KOSPI",,"7750","-50","-0.64","7800","7840","7500","6728","51504360","201171407750","25957601"
"089470","HDC현대EP","KOSPI",,"4235","5","0.12","4200","4270","4135","67311","283773320","135096500000","31900000"
"294870","HDC현대산업개발","KOSPI",,"11210","-150","-1.32","11300","11300","11060","253791","2839761080","738821169300","65907330"
"267250","HD현대","KOSPI",,"56100","-900","-1.58","56100","56700","55900","149458","8390402700","4431512068500","78993085"
"097230","HJ중공업","KOSPI",,"3610","-160","-4.24","3660","3720","3580","46669","169173440","300620154410","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","벤처기업부","34700","-450","-1.28","34950","35100","34000","131166","4531509700","983047217700","28329891"
"014790","HL D&I","KOSPI",,"2495","-5","-0.20","2505","2505","2455","54647","134914390","94457209495","37858601"
"028300","HLB","KOSDAQ","중견기업부","33900","-550","-1.60","34100","34100","32800","700919","23562734350","3982303139100","117472069"
"003580","HLB글로벌","KOSPI",,"6060","40","0.66","6020","6100","5800","235288","1398064200","256744274520","42367042"
"343090","HLB사이언스","KONEX","일반기업부","2750","-30","-1.08","2950","2950","2615","1010","2716775","35380155250","12865511"
"067630","HLB생명과학","KOSDAQ","중견기업부","10630","-170","-1.57","10700","10750","10540","442114","4685799360","1028193978400","96725680"
"047920","HLB제약","KOSDAQ","기술성장기업부","13230","-320","-2.36","13410","13450","13040","231496","3058361970","368735314500","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","5550","-160","-2.80","5690","5690","5450","160463","891237450","193757148900","34911198"
"204320","HL만도","KOSPI",,"44650","-1050","-2.30","45050","45350","44000","275618","12287280400","2096635408000","46957120"
"060980","HL홀딩스","KOSPI",,"31200","-600","-1.89","31700","31700","30900","23184","721862100","326728584000","10472070"
"011200","HMM","KOSPI",,"20300","150","0.74","19970","20450","19910","1110133","22415009830","9927501768800","489039496"
"403870","HPSP","KOSDAQ","중견기업부","16220","220","1.38","17590","18000","16000","1963394","32679252680","329099745000","20289750"
"036640","HRS","KOSDAQ","우량기업부","5500","-160","-2.83","5590","5640","5420","527043","2897413870","89951400000","16354800"
"082740","HSD엔진","KOSPI",,"6870","-300","-4.18","7070","7100","6830","661796","4571851330","491507238780","71543994"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2270","-15","-0.66","2255","2295","2255","22491","51114970","6174400000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2855","-130","-4.36","2985","3000","2825","83499","243935285","12076650000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2170","-10","-0.46","2160","2180","2130","15281","32772670","11023600000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2130","5","0.24","2125","2130","2115","28027","59365610","9180300000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2120","-15","-0.70","2100","2160","2100","12897","27204950","8925200000","4210000"
"003560","IHQ","KOSPI",,"241","0","0.00","241","242","226","1315359","309177442","58393251168","242295648"
"095340","ISC","KOSDAQ","우량기업부","33200","750","2.31","32250","33850","31750","165077","5477277100","577662437200","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8850","-260","-2.85","8900","8950","8660","1263022","11065924770","1743298611900","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","4000","-155","-3.73","4115","4115","3960","27351","109696695","201154492000","50288623"
"234080","JW생명과학","KOSPI",,"11250","-190","-1.66","11500","11710","11230","18455","208381360","178138732500","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3000","-65","-2.12","3030","3065","2960","120570","361300495","145281531000","48427177"
"001060","JW중외제약","KOSPI",,"18680","-290","-1.53","18970","18970","18540","44187","826614660","414286553080","22178081"
"001067","JW중외제약2우B","KOSPI",,"59500","-200","-0.34","0","0","0","0","0","11900000000","200000"
"001065","JW중외제약우","KOSPI",,"29850","-600","-1.97","30000","30350","29850","55","1651550","9720801750","325655"
"096760","JW홀딩스","KOSPI",,"2910","-15","-0.51","2925","2940","2870","16826","48922035","204994094460","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","69800","-1900","-2.65","71100","71200","68500","648855","45238102100","2477724941600","35497492"
"318000","KBG","KOSDAQ","벤처기업부","9160","-710","-7.19","9730","9760","9060","1601272","15003819870","75385197000","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1436","-20","-1.37","1449","1450","1413","104152","149566874","47317417728","32950848"
"105560","KB금융","KOSPI",,"48050","-950","-1.94","48150","48900","47950","1452245","70165071250","19647504117400","408897068"
"432320","KB스타리츠","KOSPI",,"4470","-25","-0.56","4495","4520","4450","38885","174347185","453321853950","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","4120","-100","-2.37","4185","4280","4120","54339","225734720","47380000000","11500000"
"002380","KCC","KOSPI",,"214000","-3000","-1.38","213000","218000","211000","24616","5274255500","1901704794000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","5830","-30","-0.51","5810","5890","5770","27725","160892820","124762000000","21400000"
"344820","KCC글라스","KOSPI",,"37600","-450","-1.18","38050","38250","37150","28694","1081114050","600491251200","15970512"
"036670","KCI","KOSDAQ","우량기업부","9110","-70","-0.76","9180","9180","9030","14570","132618890","102669700000","11270000"
"009070","KCTC","KOSPI",,"4190","-5","-0.12","4185","4270","4105","28558","119108875","125700000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"3110","-80","-2.51","3150","3180","3050","68470","212493275","69772787800","22434980"
"112190","KC산업","KONEX","일반기업부","2570","100","4.05","2600","2600","2400","1541","3770600","18311900210","7125253"
"119650","KC코트렐","KOSPI",,"2050","-10","-0.49","2060","2110","1935","565358","1132659833","70930934800","34600456"
"044180","KD","KOSDAQ","중견기업부","586","-34","-5.48","624","632","586","385927","233168301","14561303626","24848641"
"092220","KEC","KOSPI",,"2455","40","1.66","2390","2480","2355","2111186","5137186060","355393511155","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","17090","-20","-0.12","17150","17460","16970","982024","16878238120","615240000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6630","-140","-2.07","6630","6740","6480","380872","2520181710","257413515840","38825568"
"016380","KG스틸","KOSPI",,"8690","-80","-0.91","8640","8880","8500","903201","7845630460","869077314930","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12370","-290","-2.29","12650","12690","12310","139720","1738409020","345177848580","27904434"
"001390","KG케미칼","KOSPI",,"31800","2250","7.61","30300","33950","29950","1701906","54859346250","440941852800","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","320","-9","-2.74","329","335","312","1449016","460689448","39558569920","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","202","-6","-2.88","211","211","200","1323899","268467863","32311884044","159959822"
"033180","KH 필룩스","KOSPI",,"402","-15","-3.60","423","423","390","3288441","1323156438","76666488516","190712658"
"060720","KH바텍","KOSDAQ","중견기업부","16530","670","4.22","15760","16570","15400","394229","6424825990","391388116260","23677442"
"001940","KISCO홀딩스","KOSPI",,"20750","-350","-1.66","20900","21150","20350","18445","382064300","335659885000","16176380"
"058400","KNN","KOSDAQ","우량기업부","883","-14","-1.56","890","895","880","359529","317999863","116935442760","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","4100","35","0.86","4050","4120","3950","78827","317421535","61500000000","15000000"
"025000","KPX케미칼","KOSPI",,"47150","-200","-0.42","47500","47600","47150","2048","96692600","228206000000","4840000"
"092230","KPX홀딩스","KOSPI",,"51900","-1100","-2.08","53000","53500","51900","3221","167428500","219259127400","4224646"
"000040","KR모터스","KOSPI",,"450","-7","-1.53","461","468","446","135499","61743821","43262309250","96138465"
"044450","KSS해운","KOSPI",,"8070","-140","-1.71","8070","8230","8040","39369","318477450","186303051600","23085880"
"030200","KT","KOSPI",,"29700","-400","-1.33","29900","29900","29500","665384","19715788050","7755020697600","261111808"
"033780","KT&G","KOSPI",,"87200","300","0.35","85900","87400","85800","244341","21185719100","11971905738400","137292497"
"058850","KTcs","KOSPI",,"4185","-85","-1.99","4125","4295","4080","1826475","7608879595","178636725000","42685000"
"058860","KTis","KOSPI",,"3735","-75","-1.97","3770","3840","3660","1037504","3879439515","129985470000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","6350","-150","-2.31","6460","6550","6250","317079","2024277410","164707773200","25938232"
"122450","KX","KOSDAQ","중견기업부","5500","30","0.55","5490","5500","5310","48062","258984000","249347802000","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1280","12","0.95","1257","1285","1240","116418","146962440","70537621760","55107517"
"093050","LF","KOSPI",,"17200","-170","-0.98","17320","17320","17140","25626","441080990","502928000000","29240000"
"003550","LG","KOSPI",,"90900","2300","2.60","87600","91900","87300","803531","72924740900","14298660263700","157300993"
"034220","LG디스플레이","KOSPI",,"14170","80","0.57","14080","14270","13860","946588","13375902800","5070248469000","357815700"
"051900","LG생활건강","KOSPI",,"559000","-31000","-5.25","581000","585000","555000","188736","107329474000","8730572123000","15618197"
"051905","LG생활건강우","KOSPI",,"243000","-10000","-3.95","250500","250500","242500","8313","2044717500","510226371000","2099697"
"373220","LG에너지솔루션","KOSPI",,"576000","11000","1.95","561000","578000","558000","499942","285799756000","134784000000000","234000000"
"003555","LG우","KOSPI",,"63000","800","1.29","62100","63000","61700","16325","1020273300","190362060000","3021620"
"032640","LG유플러스","KOSPI",,"10820","-30","-0.28","10740","10830","10700","743774","8010104120","4724134926020","436611361"
"011070","LG이노텍","KOSPI",,"253000","1000","0.40","251000","256500","248000","181290","45727159500","5987778071000","23667107"
"066570","LG전자","KOSPI",,"117500","100","0.09","116000","119200","115800","916862","108089622000","19228618145000","163647814"
"066575","LG전자우","KOSPI",,"49500","200","0.41","48900","49650","48800","37520","1852618950","850706604000","17185992"
"037560","LG헬로비전","KOSPI",,"4200","45","1.08","4130","4230","4050","158536","655214350","325276833000","77446865"
"051910","LG화학","KOSPI",,"730000","9000","1.25","716000","731000","707000","224294","161777544800","51532410390000","70592343"
"051915","LG화학우","KOSPI",,"303500","500","0.17","301000","304500","299000","23155","7003618000","2333550800000","7688800"
"079550","LIG넥스원","KOSPI",,"68400","-1900","-2.70","69400","70100","68000","144928","9965097400","1504800000000","22000000"
"006260","LS","KOSPI",,"69900","-2000","-2.78","70900","71700","68900","169607","11857937100","2250780000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"55300","-800","-1.43","55600","55800","54300","178212","9817926700","1659000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2275","-60","-2.57","2300","2330","2270","40890","93687655","179276861400","78803016"
"229640","LS전선아시아","KOSPI",,"6770","-60","-0.88","6800","6800","6650","45216","303575020","207330430830","30624879"
"108320","LX세미콘","KOSPI",,"91300","1900","2.13","89000","92200","88200","128090","11658204100","1484930590000","16264300"
"001120","LX인터내셔널","KOSPI",,"28600","-400","-1.38","28650","28950","28250","218276","6217458600","1108536000000","38760000"
"108670","LX하우시스","KOSPI",,"32100","-450","-1.38","32300","32450","31550","20988","671845800","287862207000","8967670"
"108675","LX하우시스우","KOSPI",,"16530","-170","-1.02","16700","16700","16490","2812","46578660","17064414900","1032330"
"383800","LX홀딩스","KOSPI",,"8620","70","0.82","8550","8680","8480","224860","1933432290","657539547800","76280690"
"38380K","LX홀딩스1우","KOSPI",,"10640","-80","-0.75","10720","10780","10510","918","10192800","15590632400","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","2895","-80","-2.69","3020","3025","2895","10539657","31091943965","240073363920","82926896"
"023150","MH에탄올","KOSPI",,"7180","-60","-0.83","7240","7240","7010","11490","81705290","52977816680","7378526"
"038340","MIT","KOSDAQ","투자주의환기종목(소속부없음)","1362","0","0.00","0","0","0","0","0","30964113876","22734298"
"035420","NAVER","KOSPI",,"197100","700","0.36","193600","198400","192100","708127","139021532433","32334074653500","164049085"
"160550","NEW","KOSDAQ","중견기업부","6810","10","0.15","6800","6960","6520","148317","1003431110","190040581860","27906106"
"053290","NE능률","KOSDAQ","중견기업부","4645","-275","-5.59","4720","4790","4615","374012","1754539160","76764696015","16526307"
"181710","NHN","KOSPI",,"26650","-50","-0.19","26650","27000","25950","59256","1575973100","959858326700","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6660","-60","-0.89","6610","6960","6510","108465","729624860","98751483000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","12360","-40","-0.32","12320","12660","12040","227556","2812887720","496385151960","40160611"
"400760","NH올원리츠","KOSPI",,"3410","-10","-0.29","3405","3420","3380","101552","345612365","143902000000","42200000"
"005940","NH투자증권","KOSPI",,"8590","-230","-2.61","8780","8790","8560","1250597","10761307370","2849010261390","331665921"
"005945","NH투자증권우","KOSPI",,"8610","-130","-1.49","8830","8830","8590","49064","422963650","162479034480","18870968"
"338100","NH프라임리츠","KOSPI",,"4190","-70","-1.64","4200","4245","4150","10236","42927605","78185400000","18660000"
"034310","NICE","KOSPI",,"13050","-140","-1.06","13300","13350","12920","8354","108992420","494364015000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","12120","-60","-0.49","12140","12190","11980","107317","1292924690","735863618400","60714820"
"008260","NI스틸","KOSPI",,"5690","-100","-1.73","5710","5790","5550","234869","1323437310","162734665730","28600117"
"004250","NPC","KOSPI",,"7290","-140","-1.88","7370","7400","7130","396304","2883732400","267688800000","36720000"
"004255","NPC우","KOSPI",,"3620","-10","-0.28","3575","3620","3545","21576","77251675","19113600000","5280000"
"010060","OCI","KOSPI",,"92400","-1800","-1.91","92700","93300","91100","177388","16350068400","2203681880400","23849371"
"178920","PI첨단소재","KOSPI",,"36450","-1000","-2.67","37150","37950","35800","350382","12878244500","1070402436900","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6440","-160","-2.42","6470","6540","6290","57529","369145390","64400000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"323000","-3500","-1.07","319500","327000","317000","662637","213220003000","27316507290000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","20400","250","1.24","19960","20500","19600","139497","2803366310","546443253600","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13080","-30","-0.23","13300","13300","12890","35878","468422970","108010676760","8257697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3810","40","1.06","3770","3810","3710","10264","38655260","44591177010","11703721"
"010950","S-Oil","KOSPI",,"76200","-3300","-4.15","78700","78800","75800","622239","47704002800","8578808750400","112582792"
"010955","S-Oil우","KOSPI",,"49000","-900","-1.80","49800","49800","48600","22035","1081570900","197074423000","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","29300","1700","6.16","26900","30050","26500","1010762","29130805450","251714249000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1035","-10","-0.96","1039","1048","1017","435295","446597500","167738905125","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","4845","-80","-1.62","4890","4950","4650","33860","162220670","116534556300","24052540"
"034120","SBS","KOSPI",,"40400","400","1.00","39550","41800","38250","147345","5949064800","737404312800","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","7600","110","1.47","7490","7720","7200","179833","1357349630","163123018000","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","643","-7","-1.08","650","653","632","479938","305878943","113897237874","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","4465","60","1.36","4450","4750","4360","8817964","40205914290","158507500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1968","-42","-2.09","1980","2000","1930","469460","923405687","110546124048","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4565","665","17.05","3860","4855","3850","44709556","205795888030","750761283195","164460303"
"255220","SG","KOSDAQ","중견기업부","1140","-6","-0.52","1155","1158","1120","104595","118626379","51022625460","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1580","-1","-0.06","1593","1593","1540","71730","112944113","53857769680","34087196"
"049470","SGA","KOSDAQ","중견기업부","858","18","2.14","842","860","830","119784","101235950","50503809642","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","948","-26","-2.67","977","980","931","209546","199348994","51369488352","54187224"
"005090","SGC에너지","KOSPI",,"29950","350","1.18","29600","30000","29200","35158","1041037700","439576269800","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","26450","-250","-0.94","26750","26750","26000","5978","156485650","68755320250","2599445"
