종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2305","0","0.00","2310","2310","2240","199666","455148705","111876959810","48536642"
"095570","AJ네트웍스","KOSPI",,"4940","45","0.92","4865","4950","4825","105981","519531910","231302137300","46822295"
"006840","AK홀딩스","KOSPI",,"20650","-100","-0.48","21000","21000","20450","28190","583186050","273562134650","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13400","-420","-3.04","13830","14000","13280","123131","1668180520","273282561400","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21300","-150","-0.70","21600","21650","21100","83004","1768531300","325494267300","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","20900","-150","-0.71","20650","21400","20050","628177","12837765350","315220153600","15082304"
"027410","BGF","KOSPI",,"4510","-55","-1.20","4565","4580","4490","63753","288635515","431682727410","95716791"
"282330","BGF리테일","KOSPI",,"180100","600","0.33","177800","181300","177800","30996","5568160050","3112831470600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","8750","-200","-2.23","9000","9040","8700","821349","7238573680","258439072500","29535894"
"138930","BNK금융지주","KOSPI",,"6710","-20","-0.30","6730","6750","6630","755387","5058623110","2187025500660","325935246"
"001460","BYC","KOSPI",,"469000","0","0.00","466000","472000","465000","140","65445500","292944435000","624615"
"001465","BYC우","KOSPI",,"151900","100","0.07","152000","152100","151200","45","6838400","32716981500","215385"
"013720","CBI","KOSDAQ","중견기업부","300","4","1.35","296","319","294","7418022","2271050036","88440496800","294801656"
"001040","CJ","KOSPI",,"114900","3700","3.33","111200","114900","111000","145522","16565075600","3352437070200","29176998"
"079160","CJ CGV","KOSPI",,"15700","280","1.82","15420","15940","15300","200652","3152323660","749303977600","47726368"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","84200","1100","1.32","82700","85200","82500","89663","7501785700","1846434766800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","41600","-1550","-3.59","43550","43550","40900","62670","2616155300","244552755200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"86100","4300","5.26","81400","86100","81100","32655","2745338900","363902683200","4226512"
"000120","CJ대한통운","KOSPI",,"80100","200","0.25","79600","80400","79100","44577","3560207700","1827268754400","22812344"
"011150","CJ씨푸드","KOSPI",,"3160","30","0.96","3150","3180","3105","108648","342188945","113541242680","35930773"
"011155","CJ씨푸드1우","KOSPI",,"25150","200","0.80","24900","25150","24850","1201","29906600","5030000000","200000"
"001045","CJ우","KOSPI",,"54000","1000","1.89","53000","54000","52600","3123","167563300","122052042000","2260223"
"097950","CJ제일제당","KOSPI",,"320000","1000","0.31","317500","320000","315500","24507","7788971500","4817339520000","15054186"
