종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2270","55","2.48","2205","2400","2205","741404","1697851445","110178177340","48536642"
"095570","AJ네트웍스","KOSPI",,"5420","110","2.07","5470","5560","5380","753374","4115309180","253776838900","46822295"
"006840","AK홀딩스","KOSPI",,"18560","760","4.27","17900","18680","17770","24460","445022730","245874732160","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13110","-130","-0.98","13340","13340","13100","70078","920709130","267368237310","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","20700","350","1.72","20350","20850","20350","80238","1656515200","316325414700","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","17300","-110","-0.63","17490","17700","17300","494513","8629687890","260923859200","15082304"
"027410","BGF","KOSPI",,"4515","5","0.11","4480","4545","4470","92356","415801080","432161311365","95716791"
"282330","BGF리테일","KOSPI",,"185200","300","0.16","186000","188000","184800","30039","5592986100","3200979391200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5860","-50","-0.85","5910","5990","5800","87828","516072240","173080338840","29535894"
"138930","BNK금융지주","KOSPI",,"6940","-100","-1.42","7070","7070","6920","1140203","7953161280","2261990607240","325935246"
"001460","BYC","KOSPI",,"388500","500","0.13","400000","400000","387500","593","233305500","242662927500","624615"
"001465","BYC우","KOSPI",,"145100","1100","0.76","145200","145200","144000","180","26078300","31252363500","215385"
"013720","CBI","KOSDAQ","중견기업부","356","-1","-0.28","358","361","353","1717154","611290263","96273845044","270432149"
"001040","CJ","KOSPI",,"81400","-700","-0.85","83200","83300","81100","30068","2457269700","2375007637200","29176998"
"079160","CJ CGV","KOSPI",,"18780","380","2.07","18590","19050","18570","135454","2557040810","896218690500","47721975"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","102000","-1500","-1.45","104900","104900","100500","212713","21593871700","2236773708000","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","28600","-650","-2.22","29650","29800","28500","13464","387493000","168130019200","5878672"
"00104K","CJ4우(전환)","KOSPI",,"70800","-1200","-1.67","72000","72000","70300","5447","385876400","299237049600","4226512"
"000120","CJ대한통운","KOSPI",,"86500","0","0.00","87000","87100","85900","34389","2976560300","1973267756000","22812344"
"011150","CJ씨푸드","KOSPI",,"3480","-45","-1.28","3590","3590","3445","391506","1369047870","125039090040","35930773"
"011155","CJ씨푸드1우","KOSPI",,"27750","-50","-0.18","28350","28350","27550","393","10868550","5550000000","200000"
"001045","CJ우","KOSPI",,"50000","0","0.00","50500","50500","49900","477","23849650","113011150000","2260223"
"097950","CJ제일제당","KOSPI",,"334500","-12500","-3.60","345000","345000","327500","270012","89882015000","5035625217000","15054186"
"097955","CJ제일제당 우","KOSPI",,"162300","-2800","-1.70","165000","165000","160500","5504","891923400","215442375900","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","32950","-300","-0.90","33250","33300","32450","130868","4294098000","391168758700","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2260","10","0.44","2250","2290","2245","326071","738690985","313896471440","138892244"
"023460","CNH","KOSDAQ","중견기업부","2310","-60","-2.53","2345","2355","2275","37080","85392910","85932000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1815","30","1.68","1785","1842","1780","92369","167523802","35231200950","19411130"
