종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2355","30","1.29","2325","2360","2315","133716","311776085","114303791910","48536642"
"095570","AJ네트웍스","KOSPI",,"6290","-450","-6.68","6660","6700","6250","2555690","15932620450","294512235550","46822295"
"006840","AK홀딩스","KOSPI",,"18200","70","0.39","18000","18200","17870","17398","312760550","241105610200","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","14090","130","0.93","13960","14180","13860","50365","705387980","287354573890","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","20050","500","2.56","19580","20200","19580","101373","2025418970","306392491050","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","16400","760","4.86","16010","16630","15810","3384694","55127782680","247349785600","15082304"
"027410","BGF","KOSPI",,"4520","60","1.35","4460","4530","4400","239785","1073021885","432639895320","95716791"
"282330","BGF리테일","KOSPI",,"187700","200","0.11","186000","187800","186000","25263","4725192700","3244189156200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5740","60","1.06","5650","5760","5600","121127","690440370","169536031560","29535894"
"138930","BNK금융지주","KOSPI",,"6850","30","0.44","6820","6880","6770","1337963","9144230930","2232656435100","325935246"
"001460","BYC","KOSPI",,"371000","500","0.13","370500","371000","368000","229","84586500","231732165000","624615"
"001465","BYC우","KOSPI",,"141000","0","0.00","141200","141200","140800","148","20839400","30369285000","215385"
"013720","CBI","KOSDAQ","중견기업부","382","7","1.87","378","386","374","4499044","1706276501","103305080918","270432149"
"001040","CJ","KOSPI",,"81200","-1200","-1.46","82000","82600","81000","38445","3136247600","2369172237600","29176998"
"079160","CJ CGV","KOSPI",,"19400","-260","-1.32","19670","19740","19390","134304","2620631190","925806315000","47721975"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","111700","0","0.00","112300","112900","110700","99483","11094015200","2449486501800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","29700","150","0.51","29300","29850","29100","7249","213435850","174596558400","5878672"
"00104K","CJ4우(전환)","KOSPI",,"71500","-900","-1.24","71700","72200","71200","3976","284540300","302195608000","4226512"
"000120","CJ대한통운","KOSPI",,"89600","-100","-0.11","89700","89900","89100","41820","3738095700","2043986022400","22812344"
"011150","CJ씨푸드","KOSPI",,"3360","55","1.66","3300","3425","3290","799023","2691795595","120727397280","35930773"
"011155","CJ씨푸드1우","KOSPI",,"27150","200","0.74","27050","27500","27050","700","19114100","5430000000","200000"
"001045","CJ우","KOSPI",,"49900","0","0.00","49950","50000","49900","583","29096850","112785127700","2260223"
"097950","CJ제일제당","KOSPI",,"344000","-3000","-0.86","346000","348500","343000","36713","12638305000","5178639984000","15054186"
"097955","CJ제일제당 우","KOSPI",,"164400","-800","-0.48","165200","165200","163900","2104","345996400","218229985200","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","35050","0","0.00","34800","35050","34150","63042","2175727250","416099089300","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2325","0","0.00","2320","2355","2305","436913","1018559585","322924467300","138892244"
"023460","CNH","KOSDAQ","중견기업부","2455","-65","-2.58","2510","2535","2455","70863","174903150","91326000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1694","32","1.93","1660","1699","1660","47694","79923675","32882454220","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1050","-10","-0.94","1050","1057","1020","11752","12245163","41423752650","39451193"
"000590","CS홀딩스","KOSPI",,"63900","-700","-1.08","64400","65000","63500","1979","126756100","73771399800","1154482"
"012030","DB","KOSPI",,"963","20","2.12","942","964","937","599903","571437644","193730497479","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2050","5","0.24","2045","2050","2035","6110","12472280","11972000000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2030","0","0.00","2030","2030","2025","5131","10410415","12281500000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2080","15","0.73","2080","2080","2050","834","1728800","10067200000","4840000"
"016610","DB금융투자","KOSPI",,"4365","-60","-1.36","4410","4415","4345","114632","501775610","185278487985","42446389"
"005830","DB손해보험","KOSPI",,"65400","1200","1.87","64000","65600","64000","144712","9422747100","4630320000000","70800000"
"000990","DB하이텍","KOSPI",,"46450","1450","3.22","44750","46450","44750","385880","17771682500","2062314412600","44398588"
"000995","DB하이텍1우","KOSPI",,"84600","-100","-0.12","84600","87000","84600","165","14108600","9501933600","112316"
"139130","DGB금융지주","KOSPI",,"7700","90","1.18","7570","7730","7550","491360","3765846330","1302422914100","169145833"
"001530","DI동일","KOSPI",,"17970","420","2.39","17610","18230","17520","163481","2907177780","459461811900","25568270"
"000210","DL","KOSPI",,"57500","-400","-0.69","57700","58200","56900","76795","4413436900","1204963330000","20955884"
"001880","DL건설","KOSPI",,"15010","-230","-1.51","15160","15170","14870","18981","285102020","331019792840","22053284"
"000215","DL우","KOSPI",,"33450","-950","-2.76","34400","34500","33450","3565","120604200","56400546750","1686115"
