종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2195","-55","-2.44","2240","2260","2170","120672","267290520","106537929190","48536642"
"095570","AJ네트웍스","KOSPI",,"6000","-110","-1.80","6040","6110","5940","86658","520707010","280933770000","46822295"
"006840","AK홀딩스","KOSPI",,"16850","400","2.43","16750","16950","16400","14243","236841000","223221402850","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13650","450","3.41","13200","13850","13150","130426","1778478000","278381116650","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18750","-50","-0.27","18850","19000","18600","25714","481559200","286526643750","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","10200","-200","-1.92","10400","10550","10150","119748","1235313050","153839500800","15082304"
"027410","BGF","KOSPI",,"4165","-115","-2.69","4255","4285","4155","161015","676040665","398660434515","95716791"
"282330","BGF리테일","KOSPI",,"197500","2000","1.02","196000","198500","193500","41307","8119550500","3413571435000","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5180","-150","-2.81","5380","5380","5180","44273","232457260","152995930920","29535894"
"138930","BNK금융지주","KOSPI",,"7160","-80","-1.10","7260","7280","7160","1065362","7671422280","2333696361360","325935246"
"001460","BYC","KOSPI",,"371500","-4000","-1.07","374500","382000","371000","36","13436000","232044472500","624615"
"001465","BYC우","KOSPI",,"141000","0","0.00","142500","142500","141000","56","7911000","30369285000","215385"
"013720","CBI","KOSDAQ","중견기업부","396","-4","-1.00","400","402","395","3931761","1560487747","107054911656","270340686"
"001040","CJ","KOSPI",,"82800","-500","-0.60","84800","84800","82000","46511","3859925200","2415855434400","29176998"
"079160","CJ CGV","KOSPI",,"18300","50","0.27","18200","18400","18000","102614","1868385900","873308537400","47721778"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","99400","-2100","-2.07","101600","102500","98400","114924","11426266200","2179757907600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","30800","-1050","-3.30","32650","32650","30500","13728","427412700","181063097600","5878672"
"00104K","CJ4우(전환)","KOSPI",,"73300","-500","-0.68","73700","73800","72700","2085","152531900","309803329600","4226512"
"000120","CJ대한통운","KOSPI",,"91700","-1300","-1.40","92000","92900","90800","30514","2795605700","2091891944800","22812344"
"011150","CJ씨푸드","KOSPI",,"3325","-135","-3.90","3430","3460","3325","708633","2407330640","119469820225","35930773"
