종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2290","-25","-1.08","2310","2315","2280","110093","252743480","111148910180","48536642"
"095570","AJ네트웍스","KOSPI",,"4150","30","0.73","4100","4155","4100","43623","179699280","187798949850","45252759"
"006840","AK홀딩스","KOSPI",,"17970","90","0.50","17880","17980","17760","2053","36619620","238058671170","13247561"
"054620","APS","KOSDAQ","중견기업부","6450","-50","-0.77","6540","6610","6430","20841","134662640","131542725450","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","20500","100","0.49","20500","20700","20250","73957","1515943100","313269130500","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","14680","-130","-0.88","14780","15000","14550","171993","2521910380","221408222720","15082304"
"027410","BGF","KOSPI",,"3555","40","1.14","3540","3560","3515","69817","246943725","340273192005","95716791"
"282330","BGF리테일","KOSPI",,"129400","500","0.39","129700","130600","128500","83236","10788991000","2236537436400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4110","-105","-2.49","4195","4230","4100","244859","1012055775","222076760250","54033275"
"138930","BNK금융지주","KOSPI",,"7190","10","0.14","7190","7210","7140","706535","5074187690","2315815869220","322088438"
"001460","BYC","KOSPI",,"419000","2500","0.60","419000","423500","413000","50","20876000","261713685000","624615"
"001465","BYC우","KOSPI",,"139200","-700","-0.50","139200","139200","139000","56","7788500","29981592000","215385"
"013720","CBI","KOSDAQ","중견기업부","2025","35","1.76","1993","2100","1973","482293","976900531","82381268700","40682108"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2670","10","0.38","2630","2675","2630","49925","132078065","205307465940","76894182"
"001040","CJ","KOSPI",,"93200","-700","-0.75","93900","95000","92800","108251","10172802800","2719296213600","29176998"
"079160","CJ CGV","KOSPI",,"5620","-140","-2.43","5780","5800","5590","928915","5259473000","688063821700","122431285"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","74200","-1300","-1.72","75300","75400","72200","108295","7966828800","1627143226800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","15190","20","0.13","15170","15240","15060","5826","88172760","138418905380","9112502"
"00104K","CJ4우(전환)","KOSPI",,"71900","-200","-0.28","71300","72200","71300","2469","177243100","303886212800","4226512"
"000120","CJ대한통운","KOSPI",,"103100","-400","-0.39","103500","104300","101300","113375","11703226600","2351952666400","22812344"
"011150","CJ씨푸드","KOSPI",,"2845","55","1.97","2785","2910","2755","267208","757741555","102223049185","35930773"
"011155","CJ씨푸드1우","KOSPI",,"22550","2200","10.81","20350","22800","20350","4673","103329450","4510000000","200000"
"001045","CJ우","KOSPI",,"49400","200","0.41","49200","49450","48850","715","35267650","111655016200","2260223"
"097950","CJ제일제당","KOSPI",,"318000","-1500","-0.47","322000","324500","317500","18774","5997357000","4787231148000","15054186"
"097955","CJ제일제당 우","KOSPI",,"134100","700","0.52","132700","135200","132700","1596","214862800","178008765300","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","24000","-150","-0.62","24150","24300","23950","13131","316271100","284918064000","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2145","-5","-0.23","2155","2170","2120","258785","555008685","297923863380","138892244"
"023460","CNH","KOSDAQ","중견기업부","1815","10","0.55","1800","1825","1800","1903","3448197","67518000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1270","17","1.36","1253","1277","1226","28334","35511939","59902034120","47166956"
"000480","CR홀딩스","KOSPI",,"6560","20","0.31","6580","6670","6450","83514","548603620","307601614400","46890490"
"065770","CS","KOSDAQ","벤처기업부","1288","-6","-0.46","1294","1294","1281","41069","52818594","25001535440","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1139","20","1.79","1121","1160","1120","67349","76121333","69760539159","61247181"
