종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2210","10","0.45","2200","2255","2190","237609","527558440","107265978820","48536642"
"095570","AJ네트웍스","KOSPI",,"5330","30","0.57","5300","5380","5290","212005","1125027570","249562832350","46822295"
"006840","AK홀딩스","KOSPI",,"18320","730","4.15","17880","18570","17480","34554","616896270","242695317520","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","13800","30","0.22","13800","13970","13150","70766","977752960","281440249800","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","20200","340","1.71","20000","20250","19900","52672","1054691500","308684704200","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","22100","-150","-0.67","22250","23250","21500","2349154","52086621700","333318918400","15082304"
"027410","BGF","KOSPI",,"4620","10","0.22","4610","4635","4590","109471","504876500","442211574420","95716791"
"282330","BGF리테일","KOSPI",,"180700","200","0.11","180800","183000","179100","30839","5572745800","3123201814200","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","5410","10","0.19","5480","5560","5410","52289","285781110","159789186540","29535894"
"138930","BNK금융지주","KOSPI",,"6700","-20","-0.30","6720","6780","6680","882574","5932162430","2183766148200","325935246"
"001460","BYC","KOSPI",,"498500","7000","1.42","493500","506000","487500","1010","503328500","311370577500","624615"
"001465","BYC우","KOSPI",,"162500","600","0.37","162300","164300","162000","1030","167435300","35000062500","215385"
"013720","CBI","KOSDAQ","중견기업부","344","-13","-3.64","358","359","342","6160742","2148000216","93028659256","270432149"
"001040","CJ","KOSPI",,"86900","3100","3.70","84300","87800","83900","257993","22355284700","2535481126200","29176998"
"079160","CJ CGV","KOSPI",,"16940","30","0.18","17010","17370","16940","105503","1809935980","808457417460","47724759"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","92700","100","0.11","92200","93400","91600","101342","9385154900","2032832575800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","27400","50","0.18","27300","27500","26750","7134","193902700","161075612800","5878672"
"00104K","CJ4우(전환)","KOSPI",,"75200","1900","2.59","72700","75400","72700","9765","728600100","317833702400","4226512"
"000120","CJ대한통운","KOSPI",,"81700","-800","-0.97","82600","83600","81700","45978","3790653800","1863768504800","22812344"
"011150","CJ씨푸드","KOSPI",,"3405","5","0.15","3385","3455","3385","85233","291263205","122344282065","35930773"
"011155","CJ씨푸드1우","KOSPI",,"26300","0","0.00","26300","26450","26300","22","580050","5260000000","200000"
"001045","CJ우","KOSPI",,"50300","550","1.11","49750","50400","49750","2745","137237650","113689216900","2260223"
"097950","CJ제일제당","KOSPI",,"321000","0","0.00","321000","323500","320000","74673","23985075000","4832393706000","15054186"
"097955","CJ제일제당 우","KOSPI",,"159400","2600","1.66","156800","159400","156800","2226","352667700","211592820200","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","30800","-100","-0.32","30900","31200","30650","43735","1348411850","365644848800","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2205","15","0.68","2195","2220","2195","186173","410936490","306257398020","138892244"
"023460","CNH","KOSDAQ","중견기업부","2240","-10","-0.44","2215","2240","2170","17879","39651975","83328000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110821763600","35748956"
"065770","CS","KOSDAQ","벤처기업부","1690","40","2.42","1633","1690","1627","46720","76686064","32804809700","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","764","-3","-0.39","767","774","758","82719","63361862","30140711452","39451193"
