종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","3740","215","6.10","3650","3740","3470","3336537","12249855340","181527041080","48536642"
"095570","AJ네트웍스","KOSPI",,"5020","-120","-2.33","5140","5180","5020","208480","1055442530","227168850180","45252759"
"006840","AK홀딩스","KOSPI",,"16960","80","0.47","16900","17090","16750","5669","96000090","224678634560","13247561"
"054620","APS","KOSDAQ","중견기업부","7490","10","0.13","7600","7640","7410","75328","565379820","152752715290","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","22850","-50","-0.22","23150","23300","22800","132197","3039961400","349180469850","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","18390","-100","-0.54","18200","19400","17690","3260536","60584126500","277363570560","15082304"
"027410","BGF","KOSPI",,"3825","20","0.53","3805","3825","3785","65115","247886355","366116725575","95716791"
"282330","BGF리테일","KOSPI",,"140100","100","0.07","141400","143600","139400","59858","8451288200","2421475230600","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4450","30","0.68","4450","4455","4405","90957","402837380","240448073750","54033275"
"138930","BNK금융지주","KOSPI",,"6930","40","0.58","6960","6970","6910","368331","2555604870","2232072875340","322088438"
"001460","BYC","KOSPI",,"405000","2000","0.50","404000","414500","404000","43","17594000","252969075000","624615"
"001465","BYC우","KOSPI",,"141900","-100","-0.07","141900","141900","141100","19","2683300","30563131500","215385"
"013720","CBI","KOSDAQ","중견기업부","1919","15","0.79","1873","1929","1814","1135421","2107664643","82198806772","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2950","75","2.61","2875","2950","2875","96134","282257135","226837836900","76894182"
"001040","CJ","KOSPI",,"97100","1700","1.78","95400","97400","94300","76558","7387149700","2833086505800","29176998"
"079160","CJ CGV","KOSPI",,"5690","-50","-0.87","5740","5760","5670","409466","2331316560","696635058610","122431469"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","67700","-2000","-2.87","70200","71100","67200","148820","10117603300","1484603725800","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","16390","390","2.44","16100","16430","15990","16656","269890620","149353907780","9112502"
"00104K","CJ4우(전환)","KOSPI",,"73500","800","1.10","71800","73600","71800","5369","392323300","310648632000","4226512"
"000120","CJ대한통운","KOSPI",,"128400","400","0.31","129300","129300","126300","57047","7303660600","2929104969600","22812344"
"011150","CJ씨푸드","KOSPI",,"2900","15","0.52","2885","2930","2865","75613","218864940","104199241700","35930773"
"011155","CJ씨푸드1우","KOSPI",,"21700","200","0.93","21550","21950","21150","129","2765150","4340000000","200000"
"001045","CJ우","KOSPI",,"50500","500","1.00","50500","50600","50100","757","38143700","114141261500","2260223"
