종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2250","-75","-3.23","2310","2315","2225","167951","378894565","109207444500","48536642"
"095570","AJ네트웍스","KOSPI",,"3935","0","0.00","3905","3960","3830","78905","308519850","178069606665","45252759"
"006840","AK홀딩스","KOSPI",,"16910","-160","-0.94","17070","17070","16880","1664","28133960","224016256510","13247561"
"054620","APS","KOSDAQ","중견기업부","6820","-300","-4.21","6960","6970","6720","42158","288745000","139088587220","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","17230","-370","-2.10","17500","17550","17090","51644","887682360","263298883830","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","13520","-370","-2.66","13700","13840","13410","107042","1455561890","203912750080","15082304"
"027410","BGF","KOSPI",,"3400","-25","-0.73","3425","3425","3360","49951","169059840","325437089400","95716791"
"282330","BGF리테일","KOSPI",,"138900","-700","-0.50","139600","141700","138300","47281","6587016600","2400734543400","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4195","-50","-1.18","4200","4240","4110","76611","318996265","226669588625","54033275"
"138930","BNK금융지주","KOSPI",,"7180","30","0.42","7130","7200","7100","939591","6724990060","2312594984840","322088438"
"001460","BYC","KOSPI",,"364000","3000","0.83","361500","365500","356500","107","38879500","227359860000","624615"
"001465","BYC우","KOSPI",,"137500","-100","-0.07","137600","137600","137400","8","1100300","29615437500","215385"
"013720","CBI","KOSDAQ","중견기업부","2195","-220","-9.11","2415","2510","2140","983341","2294298535","67521406895","30761461"
"083790","CG인바이츠","KOSDAQ","벤처기업부","2735","-75","-2.67","2820","2820","2650","223475","602330905","210305587770","76894182"
"001040","CJ","KOSPI",,"78700","-900","-1.13","79700","79700","76800","171120","13348040400","2296229742600","29176998"
"079160","CJ CGV","KOSPI",,"5030","-190","-3.64","5160","5170","5000","764716","3868664920","615829363550","122431285"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","51100","-1600","-3.04","52700","53100","50500","104107","5338397600","1120579769400","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","14340","120","0.84","14200","14460","13980","14239","201730090","130673278680","9112502"
"00104K","CJ4우(전환)","KOSPI",,"62100","-1900","-2.97","63400","63400","61800","10506","654357900","262466395200","4226512"
"000120","CJ대한통운","KOSPI",,"76700","-1900","-2.42","77900","78200","76000","136225","10597136800","1749706784800","22812344"
"011150","CJ씨푸드","KOSPI",,"2735","-35","-1.26","2765","2775","2725","91710","252035705","98270664155","35930773"
"011155","CJ씨푸드1우","KOSPI",,"20900","100","0.48","21000","21000","19960","278","5641820","4180000000","200000"
"001045","CJ우","KOSPI",,"45250","-550","-1.20","45800","46400","44250","803","36175800","102275090750","2260223"
"097950","CJ제일제당","KOSPI",,"283500","4000","1.43","279000","285000","279000","28111","7965538500","4267861731000","15054186"
"097955","CJ제일제당 우","KOSPI",,"130300","200","0.15","130100","130300","129000","985","127912100","172964519900","1327433"
"051500","CJ프레시웨이","KOSDAQ","우량기업부","21100","-350","-1.63","21350","21350","20800","22776","478129100","250490464600","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2110","-65","-2.99","2165","2170","2095","509745","1078043580","293062634840","138892244"
"023460","CNH","KOSDAQ","중견기업부","2060","10","0.49","2050","2090","2050","6187","12775205","76632000000","37200000"
"056730","CNT85","KOSDAQ","중견기업부","1269","83","7.00","1182","1293","1145","262654","328972476","59854867164","47166956"
"000480","CR홀딩스","KOSPI",,"7060","-130","-1.81","7110","7190","6970","13100","92477080","198702513920","28144832"
"065770","CS","KOSDAQ","벤처기업부","1444","-92","-5.99","1495","1547","1400","91246","132795506","28029671720","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1300","-13","-0.99","1312","1323","1285","49178","63640333","79621335300","61247181"
"000590","CS홀딩스","KOSPI",,"58300","-500","-0.85","58600","58800","58300","389","22755400","67306300600","1154482"
"012030","DB","KOSPI",,"1721","-67","-3.75","1788","1788","1717","1104481","1907062703","346220338693","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2835","25","0.89","2870","2905","2770","203637","578363190","16556400000","5840000"
"456440","DB금융스팩11호","KOSDAQ","SPAC(소속부없음)","2070","10","0.49","2060","2100","2055","21144","43949460","11002050000","5315000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","5140","320","6.64","4850","5300","4845","181710","923861370","24877600000","4840000"
"016610","DB금융투자","KOSPI",,"3885","-20","-0.51","3905","3905","3860","12467","48423535","164904221265","42446389"
"005830","DB손해보험","KOSPI",,"89200","500","0.56","89100","90400","88600","160733","14386113700","6315360000000","70800000"
"000990","DB하이텍","KOSPI",,"50800","-300","-0.59","50200","51100","49650","237101","11939168900","2255448270400","44398588"
"139130","DGB금융지주","KOSPI",,"8280","40","0.49","8240","8280","8150","392365","3230329940","1400527497240","169145833"
"060900","DGP","KOSDAQ","중견기업부","2290","-25","-1.08","2315","2315","2255","55290","125916055","55102110530","24062057"
"025440","DH오토웨어","KOSDAQ","중견기업부","2210","-40","-1.78","2205","2250","2195","15137","33380505","68026505040","30781224"
"001530","DI동일","KOSPI",,"28450","-100","-0.35","28450","28450","26950","172261","4763971300","740857260650","26040677"
"000210","DL","KOSPI",,"41450","800","1.97","40500","41700","40250","43167","1768362650","868621391800","20955884"
"001880","DL건설","KOSPI",,"11430","0","0.00","11450","11520","11310","5613","64163330","252069036120","22053284"
"000215","DL우","KOSPI",,"20300","150","0.74","20100","20550","19860","2434","49042950","34228134500","1686115"
"375500","DL이앤씨","KOSPI",,"31300","850","2.79","30200","31350","30200","198407","6153558550","1211110399900","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"21200","200","0.95","21000","21200","20750","4505","94492650","44773361200","2111951"
"37550K","DL이앤씨우","KOSPI",,"17430","-70","-0.40","17480","17480","17190","2620","45452550","36845015550","2113885"
"068790","DMS","KOSDAQ","우량기업부","5700","0","0.00","5640","5700","5490","45536","253600310","140066447700","24573061"
"007340","DN오토모티브","KOSPI",,"77300","-1300","-1.65","78700","78700","76500","24828","1914074000","772536586500","9994005"
"004840","DRB동일","KOSPI",,"5620","70","1.26","5420","5700","5330","29794","165678220","112006600000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","중견기업부","2905","-20","-0.68","2925","2925","2840","77080","221181250","80792125715","27811403"
"065150","DSEN","KOSDAQ","투자주의환기종목(소속부없음)","268","-1","-0.37","269","269","261","209309","54930799","33575684540","125282405"
"155660","DSR","KOSPI",,"4395","35","0.80","4340","4395","4285","15195","65694485","70320000000","16000000"
