종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2865","55","1.96","2800","2870","2740","664691","1863977560","139057479330","48536642"
"095570","AJ네트웍스","KOSPI",,"4470","-95","-2.08","4560","4560","4400","137550","616879410","202279832730","45252759"
"006840","AK홀딩스","KOSPI",,"15910","-40","-0.25","16010","16010","15810","3975","63200330","210768695510","13247561"
"054620","APS","KOSDAQ","중견기업부","7050","120","1.73","6930","7200","6910","52440","370981070","143779258050","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","21450","-400","-1.83","21650","21800","21300","59272","1271154900","327786480450","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","16040","-60","-0.37","16120","16450","15830","265633","4308566680","241920156160","15082304"
"139050","BF랩스","KOSDAQ","벤처기업부","7400","60","0.82","7400","7450","7160","67103","489267900","63823719800","8624827"
"027410","BGF","KOSPI",,"3820","15","0.39","3860","3860","3785","50751","193466065","365638141620","95716791"
"282330","BGF리테일","KOSPI",,"128800","3900","3.12","125000","129700","122700","103150","13141804700","2226167092800","17283906"
"126600","BGF에코머티리얼즈","KOSDAQ","우량기업부","4550","180","4.12","4420","4560","4385","152116","686080715","245851401250","54033275"
"138930","BNK금융지주","KOSPI",,"7920","10","0.13","7850","7950","7850","922355","7300172020","2550940428960","322088438"
"001460","BYC","KOSPI",,"474000","-16500","-3.36","482500","497500","473000","414","198411000","296067510000","624615"
"001465","BYC우","KOSPI",,"168700","700","0.42","167100","170000","167100","306","51527900","36335449500","215385"
"013720","CBI","KOSDAQ","중견기업부","1690","6","0.36","1700","1748","1654","751556","1281268986","72389777720","42834188"
"083790","CG인바이츠","KOSDAQ","벤처기업부","3460","5","0.14","3600","3610","3390","382322","1329512420","266053869720","76894182"
"001040","CJ","KOSPI",,"92800","-1700","-1.80","94600","95800","92600","103299","9647765000","2707625414400","29176998"
"079160","CJ CGV","KOSPI",,"5710","70","1.24","5710","5850","5660","739587","4252527730","699085720750","122431825"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","74800","1500","2.05","72700","74900","72700","80722","5954441200","1640300719200","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","14580","-170","-1.15","14650","14900","14450","6115","89265050","132860279160","9112502"
"00104K","CJ4우(전환)","KOSPI",,"72500","-1800","-2.42","74300","74500","72400","10307","753046400","306422120000","4226512"
